H..stevensii	Halobacillus_sp	kb_g_684_fbamdl3_Arthrobacter	cpd00001_e0	cpd00007_e0	cpd00009_e0	cpd00011_e0	cpd00012_e0	cpd00013_e0	cpd00023_e0	cpd00024_e0	cpd00025_e0	cpd00027_e0	cpd00028_e0	cpd00030_e0	cpd00033_e0	cpd00034_e0	cpd00036_e0	cpd00039_e0	cpd00041_e0	cpd00048_e0	cpd00051_e0	cpd00053_e0	cpd00054_e0	cpd00058_e0	cpd00060_e0	cpd00063_e0	cpd00064_e0	cpd00065_e0	cpd00066_e0	cpd00067_e0	cpd00069_e0	cpd00073_e0	cpd00075_e0	cpd00076_e0	cpd00080_e0	cpd00082_e0	cpd00092_e0	cpd00098_e0	cpd00099_e0	cpd00100_e0	cpd00104_e0	cpd00105_e0	cpd00106_e0	cpd00107_e0	cpd00117_e0	cpd00118_e0	cpd00119_e0	cpd00121_e0	cpd00122_e0	cpd00129_e0	cpd00130_e0	cpd00137_e0	cpd00138_e0	cpd00142_e0	cpd00149_e0	cpd00156_e0	cpd00159_e0	cpd00162_e0	cpd00176_e0	cpd00178_e0	cpd00179_e0	cpd00182_e0	cpd00184_e0	cpd00204_e0	cpd00205_e0	cpd00208_e0	cpd00209_e0	cpd00210_e0	cpd00211_e0	cpd00214_e0	cpd00220_e0	cpd00221_e0	cpd00224_e0	cpd00226_e0	cpd00244_e0	cpd00246_e0	cpd00249_e0	cpd00254_e0	cpd00264_e0	cpd00268_e0	cpd00276_e0	cpd00277_e0	cpd00305_e0	cpd00307_e0	cpd00309_e0	cpd00314_e0	cpd00322_e0	cpd00367_e0	cpd00393_e0	cpd00395_e0	cpd00412_e0	cpd00423_e0	cpd00438_e0	cpd00531_e0	cpd00540_e0	cpd00550_e0	cpd00588_e0	cpd00591_e0	cpd00635_e0	cpd00637_e0	cpd00644_e0	cpd00654_e0	cpd00794_e0	cpd00797_e0	cpd00910_e0	cpd00971_e0	cpd01012_e0	cpd01017_e0	cpd01030_e0	cpd01048_e0	cpd01080_e0	cpd01092_e0	cpd01133_e0	cpd01171_e0	cpd01242_e0	cpd01262_e0	cpd01329_e0	cpd01914_e0	cpd02021_e0	cpd02894_e0	cpd03048_e0	cpd03091_e0	cpd03279_e0	cpd03343_e0	cpd03424_e0	cpd03696_e0	cpd03724_e0	cpd03725_e0	cpd03847_e0	cpd03959_e0	cpd04097_e0	cpd04098_e0	cpd04129_e0	cpd08023_e0	cpd08305_e0	cpd08306_e0	cpd09878_e0	cpd10515_e0	cpd10516_e0	cpd11575_e0	cpd11576_e0	cpd11578_e0	cpd11579_e0	cpd11580_e0	cpd11581_e0	cpd11582_e0	cpd11583_e0	cpd11584_e0	cpd11585_e0	cpd11586_e0	cpd11587_e0	cpd11588_e0	cpd11589_e0	cpd11590_e0	cpd11591_e0	cpd11592_e0	cpd11593_e0	cpd11596_e0	cpd11597_e0	cpd11606_e0	cpd15378_e0	cpd15603_e0	cpd15604_e0	cpd15605_e0	cpd15606_e0	Perturbations	time	subject	id
atr2_31_00001	4.10335327367915e-05	4.62236034197455e-05	3.2539949782367e-05	0	0	0.0999912645956267	10	4.25180911569185e-06	1.73453044060816e-06	0	0	0	0	0	9.99999999851846	0	9.99999999851846	0	0	0	9.99999995930431	0	0	0	9.99999999851846	0	9.99999999851846	0	0	0	9.99999126459563	0	0	0	0	0	0	0	0	10.0000030878912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99999999851846	0	0	0	0	0	0	0	0	5.92616916093824e-09	9.99999999851846	0	0	0	0	0	0	0	0	2.29517842121814e-06	0	0	0	9.99999999851846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08777041595494e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.88925374140735e-09	0	0	0	0	0	0	0	0.149996910627223	0	0	0	0	0	0	0	9.99999999407383	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50903678831222e-23	0	0	0	0	START_noP	0	atr2_31	atr2_31_00001
atr2_31_00002	0.000215702321366632	0.00017677992828642	0.00269526096865429	1.32259208051869e-06	1.80370825360544e-05	0.0370313445407821	10.0002791451615	0.0296413810590069	0.0829413734488076	7.61579611951558e-08	2.98047050295463e-08	0	8.38351233107755e-08	0	9.9999772799939	8.38666265685965e-08	9.9999772799939	2.45045447884378e-07	5.56123722614718e-09	0	9.99783612236573	2.44753629152016e-05	0	0	9.9999772799939	1.34652648771914e-15	9.9999772799939	5.4637578512474e-07	4.85062013812362e-06	0	9.5202769803091	0	3.59510424487398e-05	0	1.89699202406779e-06	0	7.98904451339099e-08	4.30729936460339e-06	0	10.0314325470144	8.81967170736795e-07	0	3.03894184823591e-07	5.13083643404693e-07	0.000116748390494162	0	1.71867997971106e-19	0	0	7.53976825780722e-07	1.39156952527158e-06	2.57281042232994e-07	2.19669704420095e-08	1.37954077856171e-08	5.96866109693792e-10	9.9999772799939	1.13502272456043e-06	9.22936745993759e-12	3.68027343141693e-07	0	0	7.9277604457332e-07	4.32216715322242e-06	9.59500827830449e-07	2.90444690807662e-06	9.9999772799939	0	0	0	0	3.78311555991747e-06	4.98270204700287e-06	0	0	0.000662871845632235	0	1.3846093829137e-06	9.97092773189174e-06	9.9999772799939	2.02095661598652e-16	0	6.9055156910242e-07	1.16269752202371e-06	0.00151578198133272	0	5.06369913417632e-06	1.94621160767555e-06	2.06179039102155e-05	8.22077391274308e-07	2.41714861779764e-07	0	1.89462318669271e-06	0	8.44839822521447e-07	0	0	0	2.07365283313945e-21	0.0162414622735431	1.11695464401067e-21	0	2.62232300956029e-06	1.26694097303366e-06	2.087633637364e-06	7.63451169646388e-10	5.88381125318396e-06	2.32345908193594e-16	0	3.36119515027644e-19	0	0	2.64370739191604e-06	0	0	0	0	0	0	0	1.65465814613316e-19	3.70779503176845e-05	0	4.51896016541617e-05	1.27831888811212e-07	0	0	0	0	0	1.66302581340817e-07	0.11854473297944	0	0	0.0261487443035212	0	0	0	0	9.99991173209865	9.99999738787694	0	0	0	0	0	1.35895070074582e-07	9.70657988397152e-20	0	5.46058754342675e-18	1.96179154804206e-20	5.45999274380001e-20	0	9.26889516004514e-22	0	2.49916278181703e-15	5.15045248016851e-15	0	7.10302962696644e-23	0	0	0	0.000762289778585427	0	4.47267257701009e-21	0	1.8803112102158e-15	H. stevensii_PHOSPHATE	0.999809999999977	atr2_31	atr2_31_00002
atr2_31_00003	0.0049742045235599	0.00137179446312122	0.0266663330591761	1.5486135062124e-05	0.00469801869329807	0.381428196843695	10.0007575367231	0.338836681073379	0.585658756148766	4.00348101170352e-06	1.20367918512933e-08	0	7.34366943171438e-07	3.4229495661289e-18	9.99977326330085	3.08461739914525e-08	9.99977326330085	3.40124664961271e-06	1.30727772926242e-08	0	9.98193400713451	3.2329255658498e-05	1.60185862892777e-24	0	9.99977326330085	4.96051607702021e-16	9.99977326330085	3.32420475165596e-07	8.21819280197243e-05	0	7.65700415873235	0	0.00245836928387929	3.19103020566157e-37	6.77427847101237e-05	0	3.21502707738051e-06	1.51495378500083e-05	0	10.2002849193591	1.17459897309461e-05	0	1.06871973828627e-05	9.19500150659068e-06	0.000598582257085582	0	6.50871420739847e-20	0	0	4.40494097292317e-06	5.24268501767129e-07	3.29787891430803e-05	9.74027192932371e-09	5.09042421535427e-09	1.9047656050494e-09	9.99977326330085	4.17461747025697e-07	3.0664806991885e-06	5.92022971329338e-06	0	0	0.000157886270094109	7.71769962098858e-06	8.94857667740559e-06	0.00699315485307597	9.99977326330085	3.40357508376895e-19	3.95088593255173e-34	1.47992454872154e-21	0	5.10206648461249e-05	1.96201216408455e-05	0	0	0.000530947596882536	0	1.05265024037882e-05	6.32819598935309e-05	9.99977326330085	0	0	2.60872126686628e-07	9.94665433354556e-06	0.01162711667601	7.81784635044584e-10	3.24459877858351e-05	8.15636360972431e-06	0.000108220808396857	1.5313771573383e-05	0.0015402337300884	0	5.35739321423743e-06	0	6.04155554452204e-06	0	0	0	0	0.074012884256899	1.11695464401067e-21	0	6.05897098960308e-06	3.80469075126817e-06	0.000261787404388026	6.99096471864521e-06	7.8910884146293e-05	0	0	0	0	0	2.49528313668936e-05	9.31656361267446e-07	2.30401037676144e-18	0	9.96726663245333e-37	0	0	0	0	0.00246174708062839	3.85192951394357e-18	0.00741608426512396	1.19594598898838e-06	0	0	0	0	0	7.63884070594706e-07	0.0994883439417669	0	0	0.00961751711552017	0	0	0	0	9.9992744607965	9.99981859240705	0	0	0	0	1.2366256811873e-26	5.18528219504589e-08	3.57008340758717e-20	0	1.55975163847798e-13	7.21547603557806e-21	1.99668285793981e-20	0	3.40910281614146e-22	0	4.57682361678495e-14	0	0	2.44695312528257e-22	0	0	7.20957205819156e-17	0.00519843068512195	6.78801967517271e-14	2.70167192505103e-14	1.63395228509242e-18	2.17247428844529e-14	Halobacillus_sp_PHOSPHATE	1.99988999999995	atr2_31	atr2_31_00003
atr2_31_00004	0.0088237987482253	0.00731077423780774	0.0491325258385578	0.00999031752104006	0.0226737406171894	0.508772038897407	10.0086009664424	0.756259592321611	1.0900301379032	2.92732441082759e-06	3.0470339117764e-07	0	1.50712392093563e-05	1.41852224982127e-17	9.99956281062678	1.22791834515767e-08	9.99956281062678	1.26919236487108e-06	1.6899446544451e-06	0	9.9709130793012	6.52671870094625e-05	5.92994851581744e-25	0	9.99956281062678	1.82133916777547e-16	9.99956281062678	1.66899684946353e-07	6.70110734573076e-05	0	5.95285859789355	0	0.0134830784761204	0	0.000245378038141277	0	1.08718486215225e-05	0.000127558244301875	1.22320843322334e-16	10.35780091223	4.40000273630511e-06	0	7.38595881084483e-05	8.07079090599731e-06	0.00144692184754037	0	1.86300733005623e-20	2.37146662135694e-20	0	1.68392442653124e-06	5.51896949162074e-07	8.12779145770495e-05	3.2129965768346e-06	1.35139473925586e-05	3.01177086318357e-08	9.99956281062678	4.17713862465504e-07	1.13789391791687e-06	2.18017438329883e-06	0	0	0.000377652825870172	3.03091019394494e-05	1.56808446618395e-05	0.0113961575857231	9.99956281062678	5.17239645210351e-13	6.93496577947442e-22	5.45493910147032e-22	0	9.99030924310233e-05	7.95271034402579e-05	0	0	0.000229970863586493	0	2.003625309146e-05	9.16243147153488e-05	9.99956281062678	0	4.85161006628115e-14	2.86772371894562e-07	4.96394267859554e-05	0.0163380232317008	2.87540656669218e-10	7.13258885680761e-05	3.01046295450102e-06	5.42655123543138e-05	0.00010561910443991	0.00305078335463258	0	1.72023107911971e-05	0	2.04175948125405e-05	0	3.83975955990393e-16	0	1.64664281466874e-05	0.0618771476778632	1.11665306625679e-21	0	0.00012973841155528	3.96249527080866e-06	0.00231709927698747	2.59670118885463e-06	0.000167651472943592	0	0	0	0	0	4.93398030954297e-05	9.31656361267446e-07	0	0	0	0	0	0	0	0.00427389730166959	0	0.0121758347991089	1.96932745076555e-06	0	0	0	0	0	1.68962082423144e-06	0.0917618983967658	0	0	0.00353732609083136	0	0	0	0	9.99867214196134	9.99957910054585	0	0	0	0	4.54831350683777e-27	5.86126078022497e-06	0	0	5.73702327462506e-14	2.65358119671499e-21	0	0	1.25386918401254e-22	0	1.44450497302773e-13	6.69037447440547e-18	0	9.50023117957468e-23	0	0	0	0.00681210547458758	2.42748869407307e-14	9.93675786245591e-15	1.23184547176355e-18	7.90367812009833e-15	Halobacillus_sp_H. stevensii_PHOSPHATE	2.99996999999992	atr2_31	atr2_31_00004
atr2_31_00005	0.015855554926442	0.013978160590698	0.0717290979601715	0.0394019104667249	0.0581440094504241	0.555776559357681	10.0269222472053	1.21451117293387	1.60431005449122	3.01085232264861e-06	1.48331564471014e-07	0	6.48028734579394e-06	5.54610611803891e-18	9.99934621401398	2.96432046164024e-08	9.99934621401398	4.71265301977332e-07	6.4694838265024e-07	0	9.96124351260341	0.000121191796377734	2.187525282507e-25	0	9.99934621401398	6.69889170046651e-17	9.99934621401398	1.38989005812588e-07	5.94676566351672e-05	0	4.16141528488226	0	0.0118812446944201	1.36167012190613e-22	0.000265128149932996	0	4.99962527985088e-06	8.64540701969395e-05	1.68835786962572e-16	10.5104261049364	1.62801084120105e-06	0	0.000263765532160103	6.05895983117342e-06	0.00170725558321614	0	6.84864525805723e-21	5.12016714814346e-21	0	6.66389228697469e-07	3.38679712262699e-06	4.96896355349989e-05	1.1821230699817e-06	1.28592569354545e-05	1.23192411745289e-07	9.99934621401398	1.57839310713958e-07	2.6131877106154e-06	8.0186888528225e-07	4.54430845059518e-06	0	0.000236687517029144	1.97553293255529e-05	2.12734620666777e-05	0.0138915376272029	9.99934621401398	2.15340663639755e-13	0	2.00632847082628e-22	0	0.000113496797815799	9.71827190921337e-05	0	0	0.000109113595238756	0	3.72884047168375e-05	5.12709675882551e-05	9.99934621401398	0	3.11571086157006e-14	8.80097909844041e-07	4.49786829971409e-05	0.0195587506223125	1.05757552057722e-10	4.73132719866924e-05	2.9916045046278e-06	4.71348261756122e-05	4.12407117647386e-05	0.00429985815221454	0	4.36554067084387e-05	0	3.18882026809767e-05	0	3.34978130553258e-16	0	2.95307526773942e-05	0.0543980880359584	1.11665306625679e-21	0	0.000152482226182531	3.1198747998885e-06	0.0029792517528131	9.56102754865704e-07	0.00019077295459176	0	0	0	0	0	2.19177424551541e-05	9.31656361267446e-07	4.75211450084001e-22	5.10024348534105e-20	0	0	0	0	0	0.00498210823030553	2.83202729146169e-17	0.0150300341072159	8.58227355641481e-07	0	0	0	0	0	2.69268954644513e-06	0.0889201090776069	0	0	0.0013010297483832	0	0	0	0	9.99804342969941	9.99934142635654	0	0	0	0	1.67287126643681e-27	2.3957245077136e-06	0	0	2.11007912637755e-14	9.75988073484368e-22	0	0	4.61173515557307e-23	0	5.31289534260272e-14	2.46055596644438e-18	0	3.49418828339891e-23	0	0	0	0.00866828287767707	8.92831024448508e-15	3.65474294695217e-15	4.53073186374254e-19	2.90697098707502e-15	ATRAZINE	4.00004999999989	atr2_31	atr2_31_00005
atr2_31_00006	0.0173525366347131	0.0162428925185379	0.0971133639865425	0.014492079392476	0.021513540074563	0.204414808985976	10.0275205955039	1.3742479404911	2.11489627963936	1.10739251603287e-06	5.51186452055697e-08	0	2.3836173822813e-06	7.24349061928357e-19	9.99912205505548	1.0902780816084e-08	9.99912205505548	1.7333153956106e-07	2.37952380847943e-07	0	9.9464137973755	5.92761775755726e-05	8.0457254853003e-26	0	9.99912205505548	2.46088837799309e-17	9.99912205505548	5.11202039667999e-08	3.21030947484782e-05	0	2.38154875660027	0	0.00656873725521645	5.0502296623023e-23	9.93800342874685e-05	0	2.30122147297734e-06	3.20277795046363e-05	2.65492686463522e-16	10.6608959388677	5.98782945282582e-07	0	9.70376955591152e-05	2.22848750219767e-06	0.000965094148497018	0	0	0	0	2.45982564229277e-07	1.24566514229418e-06	1.82758678705126e-05	4.34806875491179e-07	4.72963910748678e-06	4.56404986112079e-08	9.99912205505578	5.80533525691326e-08	9.61131335454841e-07	2.94927650792266e-07	1.67139820537833e-06	0	8.70537498718269e-05	7.26601777482902e-06	8.55496833215321e-06	0.0139919856795293	9.99912205505548	7.94594364868712e-14	7.41352779481091e-22	8.45971026354247e-23	0	0.000113497236785403	6.35786573673952e-05	0	0	6.23258613136028e-05	0	1.37147011807349e-05	2.24603524522507e-05	9.99912205505548	0	0	3.2400669187899e-07	1.69814250055251e-05	0.0280253712359355	3.88976638879631e-11	1.87883750466321e-05	1.10031316196896e-06	1.9250085458013e-05	1.57370957681233e-05	0.00374085614004822	0	1.63297937678731e-05	0	1.17309464230414e-05	0	2.36085852505471e-16	0	2.95307526774117e-05	0.0638632502279222	1.11665306625679e-21	0	0.000107850885664772	2.09167785512831e-06	0.00113492549039841	3.51654920878117e-07	0.000192871877799224	0	0	0	0	0	3.90861195066196e-05	9.31656361267446e-07	1.76828586585562e-22	0	0	0	0	0	0	0.00314631371078184	3.92528251511428e-17	0.0155335669715237	3.15656315503383e-07	0	0	0	0	0	9.90446991704862e-07	0.0882261161878051	0	0	0.000478519187293877	0	0	0	0	9.9973779861219	9.99911023410068	0	0	0	0	6.1528262505712e-28	8.81148294906998e-07	0	2.35317920067836e-13	7.76088055932689e-15	3.5896874788039e-22	0	0	1.69619777057508e-23	0	1.9540853661436e-14	9.03154523725391e-19	0	1.28516364802702e-23	0	0	0	0.0161736823974698	3.28384398009048e-15	1.34421570830099e-15	1.66640473208149e-19	1.06918492502934e-15	END	5.00013000000151	atr2_31	atr2_31_00006
atr2_32_00001	0	5.33163972172836e-05	1.68542389688113e-05	0	0	0.0999954754511368	10	2.20224700298931e-06	8.98409208994183e-07	0	0	0	0	0	9.99999999923263	0	9.99999999923263	0	0	0	9.99999997892145	0	0	0	9.99999999923263	0	9.99999999923263	0	0	0	9.99999547545114	0	0	0	0	0	0	0	0	10.0000015993896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99999999923263	0	0	0	0	0	0	0	0	3.06949063769537e-09	9.99999999923263	0	0	0	0	0	0	0	0	1.18879979366869e-06	0	0	0	9.99999999923263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59932700632283e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60423595654305e-09	0	0	0	0	0	0	0	0.149998399843042	0	0	0	0	0	0	0	9.99999999693051	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	START_noP	0	atr2_32	atr2_32_00001
atr2_32_00002	0	0.000225653956719911	0.00289255092491803	0	0	0.0382332664512203	10.0000000000121	0.0288992360342476	0.092466695494889	0	0	0	7.49610770709019e-09	0	9.99997579888133	0	9.99997579888133	1.76430712365412e-09	8.91505502734575e-19	0	9.99693866398122	1.07993796980215e-05	0	0	9.99997579888133	0	9.99997579888133	2.82735365065435e-08	3.68691614340271e-08	0	9.47656292171088	0	2.52478033912321e-06	0	1.63583584636256e-06	0	1.64076678965629e-08	2.46575055409042e-06	0	10.0341929373018	1.81370615720033e-09	1.88524563929262e-20	8.76083236442148e-09	0	0.00045539784679938	0	0	0	0	1.38419023265507e-07	1.2743351437566e-20	5.2269675573013e-09	0	0	0	9.99997579888133	5.60998941154053e-07	5.75878357789818e-08	3.81223999134452e-12	0	0	0	3.26852856564068e-08	1.56760725058759e-06	6.6442492860461e-08	9.99997579888133	0	0	0	0	0	9.02317868150478e-07	0	0	0.000613573958505019	0	1.15242271657843e-07	9.83833679932146e-06	9.99997579888133	1.28828995126961e-17	0	3.38642840488448e-07	1.19524633726605e-06	0.00239656846476123	0	4.70004271843959e-07	7.14926609956606e-07	9.44467836253032e-06	7.08177812714849e-06	0	0	1.9761440248571e-06	0	1.15908271552245e-08	0	0	0	0	0.0140304349851342	6.95265087218435e-26	0	1.44660232895e-06	4.99404086323488e-07	4.35261835108382e-07	2.41326746825591e-12	8.7619196116553e-08	0	0	0	0	0	1.37069370194728e-15	0	0	0	0	0	0	8.45629705881653e-20	0	9.10079537257982e-05	0	4.57320770547603e-05	2.33902239112114e-07	0	0	0	0	0	0	0.115782861579534	0	0	0.0286033922275226	0	0	0	0	9.99990456382668	9.99999863169859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.93062793246609e-22	0	0	0	0	0	0.0014373300055931	6.19486026014048e-22	0	2.47283772721667e-17	0	Halobacillus_sp_H. stevensii_PHOSPHATE	0.999809999999977	atr2_32	atr2_32_00002
atr2_32_00003	0.00441934500569014	0.00440024076473569	0.0302628494277435	0.000198360093838298	0.00179555165825341	0.381907920298937	10.0004609077496	0.33676467709486	0.617363269509085	7.59765308691787e-07	6.42467089649953e-09	0	2.13027280777262e-07	0	9.99974918173275	1.2649573322751e-08	9.99974918173275	2.11860055606286e-08	2.69950627187921e-07	0	9.98221781756806	0.000123699214816767	0	0	9.99974918173275	3.81291268858451e-20	9.99974918173275	1.3108044792616e-07	2.743191311055e-05	0	7.5134845074774	0	0.00208883650169085	1.01924783091317e-30	1.01277115747314e-05	0	1.23972392845918e-07	1.60808216549871e-05	8.27157546323258e-18	10.2010775438266	6.67261906856307e-10	1.18514538663097e-20	2.95440656891716e-07	2.41115272272291e-06	0.000779632688104861	0	0	0	0	3.7327496773434e-07	2.05507237788441e-08	2.01632834356392e-05	3.18335230596274e-07	2.87131120436628e-06	2.75779442362406e-07	9.99974918173275	2.60335819992095e-07	2.19623842310694e-08	3.18557646888369e-07	0	0	2.0595635978846e-06	2.50205580907164e-06	1.09114754917195e-05	0.0018209010085669	9.99974918173275	0	0	0	0	6.74966399463027e-05	4.29975320152166e-05	0	0	0.000737609733849527	0	1.04461009447306e-05	4.88508252752614e-05	9.99974918173275	0	0	1.69249177128617e-06	1.01966301478745e-05	0.0107524590027359	6.27759697178725e-08	1.5739094936926e-05	1.92956992227259e-06	2.57865373823687e-05	1.28768408039654e-05	0.000256602973108256	0	1.11122598531454e-05	0	4.79428792491957e-06	0	3.71246508348823e-18	0	0	0.0617564800410454	6.94326986062108e-26	0	8.74307758911206e-06	3.96367905025505e-06	3.56996062289096e-06	1.44437997391024e-08	4.27029692303072e-05	0	0	2.02121609786226e-19	0	0	3.23970916934472e-05	0.000359278272743465	8.67926596419086e-20	0	0	0	0	2.49956102404564e-20	0	0.00249426596645918	0	0.0023011894247353	2.75748861673822e-06	0	0	0	0	0	3.67992842593352e-05	0.0986716379061447	0	0	0.0105205156964674	0	0	0	0	9.9990132958257	9.9999834311052	0	0	0	0	3.44613902887714e-36	3.07494841346853e-07	0	0	0	0	0	0	0	0	2.90249414581614e-15	0	0	0	0	0	0	0.00830774559763972	0	0	0	3.65496411079062e-19	Halobacillus_sp_H. stevensii_PHOSPHATE	1.99988999999995	atr2_32	atr2_32_00003
atr2_32_00004	0.0114259757447192	0.00990059946209985	0.0523039370070754	0.00477744691215564	0.0227032385355094	0.508983567674333	10.0078949968779	0.754088594245954	1.11600079949709	4.03689318854605e-05	7.25660289413793e-08	0	4.11476705847161e-05	0	9.99954633907882	1.206449380192e-06	9.99954633907882	1.86852710682364e-06	1.29531248910693e-07	0	9.97095843306026	0.00024727131027779	0	0	9.99954633907882	1.39593050000365e-20	9.99954633907882	5.14360010872294e-06	0.000185582078915174	0	5.79918432232806	0	0.0139698762824409	1.09175728128329e-21	0.00116265447775668	0	9.01983224086244e-06	8.64173034099283e-05	6.08868210879154e-18	10.3580848254418	4.78789860555794e-06	1.14766692165787e-20	4.69908790238796e-07	0.000100800579108146	0.00151057882458499	0	0	0	0	6.09084348073721e-06	2.1411071206438e-07	0.000160133905006901	1.11410095469174e-05	1.05892487075848e-06	1.32003588948307e-07	9.99954633907882	5.23880536410966e-06	1.52591860684161e-06	1.1920909112475e-07	0	0	0.00167695077327092	3.03199998971177e-05	3.97996064569183e-05	0.006117647965812	9.99954633907882	0	0	0	0	0.000134938317822326	0.000170050012844223	0	0	0.000358240102331928	0	2.79856815026516e-05	5.86902745478714e-05	9.99954633907882	0	0	1.94465779523425e-06	4.50859968128659e-05	0.0159442583580033	2.308902317437e-08	2.63956238490728e-05	1.20681590582297e-05	9.84340984942169e-05	4.66667318797189e-05	0.0015048718747294	0	3.09855708907959e-05	0	3.96421337675479e-05	0	4.45289340550376e-18	0	0	0.0575447098168221	6.94326986062108e-26	0	8.03489836741578e-05	6.0588896363168e-06	0.000875892483945007	7.57569527326769e-08	0.00015504727536324	1.88683471156126e-17	0	7.43164029195982e-20	0	0	8.65504326902641e-05	0.000359278272743465	1.03342654234525e-19	3.80523178838812e-20	0	0	0	8.38777008564964e-20	4.85339990677811e-21	0.0051745874994084	0	0.00694802520240992	8.6808648158281e-06	0	0	0	0	0	2.46047238182447e-05	0.0914615136369948	0	0	0.00386944927834446	0	0	0	0	9.99825864823163	9.99992670808352	0	0	0	0	0	1.0600394423457e-05	1.31436855565047e-21	2.25112347284542e-21	0	7.65826888765123e-24	1.01318138335263e-23	0	0	0	1.0675377315274e-15	0	0	2.91601590743151e-21	0	0	8.89594193480841e-22	0.00977925233433224	0	5.620946200034e-22	0	1.39566770602667e-19	Halobacillus_sp_PHOSPHATE	2.99996999999992	atr2_32	atr2_32_00004
atr2_32_00005	0.0150919074325377	0.0164988648768691	0.0772880634303731	0.0364101101423168	0.0557748943524939	0.575946458855562	10.0283924888307	1.20196629618948	1.63876299600579	1.9601365594541e-05	3.60495593811515e-08	0	1.85677014231368e-05	0	9.99931122907329	4.43732495462233e-07	9.99931122907329	1.06694755052269e-06	1.47947011919639e-06	0	9.96173535398698	0.000130750733238782	0	0	9.99931122907329	5.1342371626059e-21	9.99931122907329	1.90309024844225e-06	7.84317781029194e-05	0	3.94349558155795	0	0.0116224806165365	1.32345322029565e-20	0.000870170816992128	0	3.4478704244305e-06	5.3671593866645e-05	5.15382070311499e-18	10.5105016016132	1.85274497810169e-06	1.14766692165787e-20	1.41796102652699e-06	4.45929058368277e-05	0.0015496360578698	0	0	0	0	2.25843621452058e-06	7.8749993269011e-08	9.24082366249191e-05	5.67158814302371e-06	3.89472930338693e-07	2.26820814409326e-07	9.99931122907329	3.14413919334558e-06	5.61839927917683e-07	6.03987491530697e-07	0	0	0.0010427274517968	1.95306777159166e-05	2.85887714919729e-05	0.00685492041264135	9.99931122907329	0	2.82156053564276e-20	0	0	0.000153787361826514	0.000142667403709348	0	0	0.000151279658852236	0	1.52428181944815e-05	3.41545487975004e-05	9.99931122907329	6.67872613785085e-23	0	7.47885373192754e-07	3.79459890699571e-05	0.0182052655053609	8.49215063568978e-09	2.10882131392609e-05	5.45987192886546e-06	5.04094116685898e-05	2.59703760779966e-05	0.00134007377016929	0	2.30274197986956e-05	0	1.97866883675381e-05	0	5.32608224644149e-18	0	0	0.0520809910431162	2.24301203172274e-23	0	6.47521163251648e-05	4.29459154397055e-06	0.000483969522695986	2.81978271959288e-08	0.00016696502304254	0	4.81812225523273e-21	2.7333598460668e-20	0	0	4.05960266791523e-05	0.000359278272743465	4.18013808243179e-20	3.82895303995599e-20	0	0	0	3.09086171079565e-20	1.70230292237317e-21	0.00482369175449941	3.62064246308794e-20	0.00808202893643795	3.58102294146019e-06	0	0	0	0	0	9.04963071265791e-06	0.0888096274600267	0	0	0.00142318477056291	0	0	0	0	9.99737954816861	9.99986536812441	0	0	0	0	0	3.92750569534507e-06	4.83425205177739e-22	2.22674228306606e-20	0	2.81671392122348e-24	3.72648459995387e-24	0	0	0	3.92640634374551e-16	0	0	1.07251165001736e-21	0	0	1.10373884390972e-21	0.0116110632674008	4.52390181000431e-41	2.06738593856553e-22	0	9.35630923807922e-20	ATRAZINE	4.00004999999989	atr2_32	atr2_32_00005
