H..stevensii	Halobacillus_sp	kb_g_684_fbamdl3_Arthrobacter	cpd00001_e0	cpd00007_e0	cpd00009_e0	cpd00011_e0	cpd00012_e0	cpd00013_e0	cpd00023_e0	cpd00024_e0	cpd00025_e0	cpd00027_e0	cpd00028_e0	cpd00030_e0	cpd00033_e0	cpd00034_e0	cpd00036_e0	cpd00039_e0	cpd00041_e0	cpd00048_e0	cpd00051_e0	cpd00053_e0	cpd00054_e0	cpd00058_e0	cpd00060_e0	cpd00063_e0	cpd00064_e0	cpd00065_e0	cpd00066_e0	cpd00067_e0	cpd00069_e0	cpd00073_e0	cpd00075_e0	cpd00076_e0	cpd00080_e0	cpd00082_e0	cpd00092_e0	cpd00098_e0	cpd00099_e0	cpd00100_e0	cpd00104_e0	cpd00105_e0	cpd00106_e0	cpd00107_e0	cpd00117_e0	cpd00118_e0	cpd00119_e0	cpd00121_e0	cpd00122_e0	cpd00129_e0	cpd00130_e0	cpd00137_e0	cpd00138_e0	cpd00142_e0	cpd00149_e0	cpd00156_e0	cpd00159_e0	cpd00162_e0	cpd00176_e0	cpd00178_e0	cpd00179_e0	cpd00182_e0	cpd00184_e0	cpd00204_e0	cpd00205_e0	cpd00208_e0	cpd00209_e0	cpd00210_e0	cpd00211_e0	cpd00214_e0	cpd00220_e0	cpd00221_e0	cpd00224_e0	cpd00226_e0	cpd00244_e0	cpd00246_e0	cpd00249_e0	cpd00254_e0	cpd00264_e0	cpd00268_e0	cpd00276_e0	cpd00277_e0	cpd00305_e0	cpd00307_e0	cpd00309_e0	cpd00314_e0	cpd00322_e0	cpd00367_e0	cpd00393_e0	cpd00395_e0	cpd00412_e0	cpd00423_e0	cpd00438_e0	cpd00531_e0	cpd00540_e0	cpd00550_e0	cpd00588_e0	cpd00591_e0	cpd00635_e0	cpd00637_e0	cpd00644_e0	cpd00654_e0	cpd00794_e0	cpd00797_e0	cpd00910_e0	cpd00971_e0	cpd01012_e0	cpd01017_e0	cpd01030_e0	cpd01048_e0	cpd01080_e0	cpd01092_e0	cpd01133_e0	cpd01171_e0	cpd01242_e0	cpd01262_e0	cpd01329_e0	cpd01914_e0	cpd02021_e0	cpd02894_e0	cpd03048_e0	cpd03091_e0	cpd03279_e0	cpd03343_e0	cpd03424_e0	cpd03696_e0	cpd03724_e0	cpd03725_e0	cpd03847_e0	cpd03959_e0	cpd04097_e0	cpd04098_e0	cpd04129_e0	cpd08023_e0	cpd08305_e0	cpd08306_e0	cpd09878_e0	cpd10515_e0	cpd10516_e0	cpd11575_e0	cpd11576_e0	cpd11578_e0	cpd11579_e0	cpd11580_e0	cpd11581_e0	cpd11582_e0	cpd11583_e0	cpd11584_e0	cpd11585_e0	cpd11586_e0	cpd11587_e0	cpd11588_e0	cpd11589_e0	cpd11590_e0	cpd11591_e0	cpd11592_e0	cpd11593_e0	cpd11596_e0	cpd11597_e0	cpd11606_e0	cpd15378_e0	cpd15603_e0	cpd15604_e0	cpd15605_e0	cpd15606_e0	Perturbations	time	subject	id
atr2_120_00005	0.00872937882638018	0.00435889983253022	0.0327963540954775	3.23024551923244e-06	8.87861158329694e-05	0.369641269803035	10.0016835734748	0.343476289494158	1.01487676556613	1.58724730318571e-07	2.73180716508129e-08	0	3.55056546721333e-07	4.18709323983848e-17	9.99972659084169	6.33415441144282e-08	9.99972659084169	7.83167759298838e-08	1.12979335410432e-07	0	9.97045153031084	0.000264535950781033	0	0	9.99972659084169	3.97893983144024e-14	9.99972659084169	5.14365546807404e-07	2.19928139918357e-05	0	4.21701933053197	0	0.0010488477811371	1.49093558188682e-32	5.70420727668803e-06	0	4.35049306739814e-07	2.63206296693692e-05	7.06734867742457e-19	10.3688180081306	1.07413124187175e-07	2.97565168604315e-26	5.90567673882756e-08	6.51736012547251e-07	0.00125423953742221	0	2.55449632128513e-15	9.58748643963944e-18	0	1.24397620899833e-05	3.57135522477092e-07	9.41152379009674e-07	2.41663423959095e-07	4.14983174596483e-09	7.97874713570882e-08	9.99972659084146	3.6052305856085e-07	1.02712961760072e-08	8.11671827044116e-07	7.94322027317446e-09	0	1.06882236803974e-06	2.07200811895111e-05	1.60022566014391e-05	0.000648906711116867	9.99972659084169	0	1.55535885228941e-23	1.41616939155657e-19	0	3.04632935292751e-05	8.35036375002987e-05	0	0	0.00132574023591741	0	2.54514341763244e-05	4.76188524438758e-05	9.99972659084169	4.54973685009415e-14	1.97850721953305e-13	1.63467295201748e-06	8.21287579061835e-06	0.0217749483024167	2.58806587756371e-08	7.69910560989743e-06	2.65924718926404e-06	0.000120618774679211	2.32407637688865e-05	5.48410646770219e-05	0	2.21054331939253e-05	0	1.44395783841867e-05	0	3.00046967372082e-19	0	7.14927940648986e-08	0.142459063314735	4.93034952066883e-25	0	5.54917695290254e-06	4.36467974546885e-06	2.86248066951135e-05	1.52181647187091e-08	5.3126343675505e-06	9.24330871962604e-17	1.60213712070612e-19	1.0052898111998e-16	0	0	1.87192879942084e-05	4.27861277411973e-09	2.54594956023086e-20	9.97657203883784e-20	0	0	0	4.50016017883863e-16	3.05197665657369e-16	1.97528934668008e-06	9.18802746423504e-19	0.00116903491390149	4.5898254318497e-06	0	0	0	0	0	1.04304762151262e-05	0.230908582711048	0	0	0.314799731535579	1.98434904896011e-25	0	0	3.737494445502e-22	9.99893178401561	9.9999745793513	0	0	0	0	7.22347098629739e-15	4.49700777753536e-07	1.33231790682938e-13	2.17402395808136e-14	7.59245071778413e-14	0	1.30289999147358e-15	3.07577423937313e-14	6.90720269927947e-20	1.15308345195462e-14	8.1682593845426e-14	8.90513635654748e-14	8.77854432674951e-19	3.44685021519208e-15	0	0	0	0.0129619869046798	1.37636647442784e-14	1.32601018650788e-14	9.46358874303036e-14	0	ATRAZINE	4.00004999999989	atr2_120	atr2_120_00005
atr2_120_00006	0.0107522989317564	0.00516433411810129	0.0429125430865012	2.49763922934402e-06	3.66799492058242e-05	0.135954185702698	10.0024734455294	0.452716633142618	1.43736919076181	8.10660562696904e-08	2.45399212191409e-08	0	2.02794086369682e-06	1.40813933010398e-17	9.99963361297654	2.71002862170073e-08	9.99963361297654	3.19837950330595e-08	5.03553064863744e-07	1.63932021870336e-28	9.94852953369742	0.000250281221498021	6.29845627650635e-27	0	9.99963361297654	1.89702732152727e-13	9.99963361297654	5.48656123793195e-07	8.06592250661384e-05	0	2.2612980659237	0	0.00139547009022696	1.38551147971277e-32	7.90294875072415e-06	0	4.48644673459147e-07	2.20097519106474e-05	1.23236864471421e-18	10.5109395917606	4.85876880157952e-08	2.97565168604315e-26	2.35175026719678e-06	2.60543989624044e-07	0.00157530246786619	0	1.25154841266456e-15	4.23237721805623e-17	0	6.35057847444964e-06	3.03397506578688e-07	1.41740428831439e-06	4.55889777924568e-07	2.51301165145756e-07	2.13403297101136e-07	9.99963361297631	1.77539601566188e-07	1.41274681889085e-07	3.24832872050288e-07	2.92151913846644e-09	0	1.25668338520612e-05	8.85350628813903e-06	1.77634131120947e-05	0.00326306440155558	9.99963361297654	0	0	1.41616939155657e-19	0	4.54570536143837e-05	0.00029916597081045	0	0	0.000794993774373007	0	1.177636724435e-05	3.1165248277427e-05	9.99963361297654	1.89325484257321e-14	0	6.22315892104364e-07	7.41200264793358e-06	0.0408648918679155	2.28337315272535e-08	2.87731259730465e-06	2.9457300276642e-06	7.32136960733441e-05	1.54823350935984e-05	0.000209651228589936	0	1.12667323712683e-05	0	1.42464213824469e-05	0	1.39850024992143e-19	0	1.65514474315779e-06	0.112253989318262	1.98765081576859e-23	0	6.21143722281574e-05	9.89317652129301e-06	0.000216194836018807	6.04719074227138e-09	9.12356175942496e-06	1.40082903571375e-16	1.60213712070612e-19	6.47978404998914e-14	0	0	1.46674754910092e-05	1.1280399677894e-08	9.62220525975175e-21	9.97657203883784e-20	0	0	0	4.98993430849257e-16	1.16770187765008e-16	7.26512098603599e-07	0	0.00394383077865222	4.62085120634542e-06	0	0	0	0	0	4.07075811682883e-06	0.238694021215878	0	0	0.443406458450914	1.98434904896011e-25	0	0	1.37465173782501e-22	9.99858655935783	9.9999478925484	0	0	0	0	7.28253160711018e-14	7.47742973110605e-07	4.90026764048244e-14	7.99576869669096e-15	2.80139437492395e-14	0	4.79129202555776e-16	1.25008764461623e-13	1.15099881793711e-13	4.2410448876902e-15	3.11773912100148e-13	9.38580038794907e-15	3.22875165338369e-19	1.2677526903342e-15	0	0	1.09540009824983e-13	0.0209036415241551	6.59644415265631e-15	4.87707001815998e-15	3.48068458037533e-14	9.80784804298306e-14	END	5.00013000000151	atr2_120	atr2_120_00006
atr2_121_00001	4.86309077581729e-05	0	4.10245956375122e-05	0	0	0.0999798063027117	10.0000014276699	9.88250332390262e-06	4.84822220162599e-06	0	0	0	0	0	9.99999999761174	0	9.99999999761174	0	0	0	9.99999991129351	0	0	0	9.99999999761174	0	9.99999999761174	0	0	0	10.0000020718449	0	0	0	0	0	0	0	0	10.0000038925246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99999999761174	0	0	0	0	0	0	0	0	7.47139117094554e-09	9.99999999761174	0	0	0	0	0	0	0	0	2.84125223588306e-06	0	0	0	9.99999999761174	0	6.36493941802552e-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12070867564183e-08	0	0	0	0	0	0	0	0.149996105087138	0	0	0	0	0	0	0	9.99999999044694	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20416461632738e-10	0	0	0	0	START_noP	0	atr2_121	atr2_121_00001
atr2_121_00002	0.000264284954946021	0	0.00232676080890976	1.52684770752913e-06	8.91820200178711e-07	0.0368253831156598	10.0014682569344	0.0300799234394034	0.0480864623749031	0	0	0	0	0	9.99998118188098	0	9.99998118188098	0	0	0	9.99945342578081	0	0	0	9.99998118188098	2.35278574235662e-17	9.99998118188098	0	0	0	9.74767000580512	0	1.18716199052094e-05	0	8.42164712305423e-08	0	2.2076780003332e-08	0	0	10.0178472835766	0	0	0	0	0	0	0	1.07386935323462e-21	0	0	0	0	0	2.2076780003332e-08	0	9.99998118188098	0	0	0	0	0	1.08087717354522e-06	0	0	7.79368219589301e-05	9.99998118188098	0	0	0	0	0	0	0	0	0.000830306806186668	0	0	1.04092755896113e-19	9.99998118188098	0	0	0	0	2.48255648101247e-17	1.30955812898437e-19	0	0	0	0	4.81111255909885e-06	0	0	0	0	0	0	0	0	0.0128640682955022	0	0	3.49034581518181e-20	0	5.19077054564044e-06	0	0	6.26652197536015e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114236487996218	0	0	0	0	0	0	0	0.132133898304333	0	0	0.00543612176379511	0	0	0	0	9.99992487674751	9.99999985077632	0	0	0	0	0	0	0	0	2.36246308938748e-22	0	0	0	0	0	6.69618781110121e-19	0	0	0	0	0	0	6.68286024690405e-07	2.73557478300361e-18	0	0	2.35494494164059e-20	Halobacillus_sp	0.999809999999977	atr2_121	atr2_121_00002
atr2_121_00003	0.000428934926356722	0.00348216296789084	0.00337135016931415	5.64340255112014e-07	1.9666697472812e-06	0.0135443885293089	10.0016448629365	0.040953775219106	0.072769027613976	2.18287066515682e-06	7.59953586002743e-11	0	3.7598546101398e-08	8.46829521135185e-19	9.99997172601899	2.03246932987194e-07	9.99997172601899	1.39597725220861e-09	1.28343085758197e-06	0	9.99805899779943	9.9194046425915e-06	0	4.47568153100165e-07	9.99997172601899	6.57946349737134e-15	9.99997172601899	3.18674110536386e-08	2.23237537464891e-06	9.23686460092067e-07	9.68573266388474	3.14155049789673e-06	3.42770865931267e-05	0	9.3223523065023e-07	0	1.54413376894565e-08	8.69426261151935e-07	0	10.0242597404684	7.42482884939815e-10	0	7.11248209144036e-08	7.36284807716743e-08	3.28071238748881e-05	6.34012144086872e-07	1.04494092650556e-14	0	1.78558622831253e-07	5.19883301986155e-07	3.49721384692236e-07	1.62340579019488e-07	5.4751661189065e-10	8.1726418580656e-09	3.82567550604225e-09	9.99997172601899	6.40280095264989e-09	5.69263570527e-08	1.18480382780551e-08	4.26019400672831e-07	0	6.26420029871816e-07	5.54019634533539e-08	3.81266201496394e-07	0.000100306819600569	9.99997172601899	0	0	0	0	8.97057958265361e-07	5.51695109726385e-06	0	0	0.000342614414726005	0	6.24014893204614e-07	1.39464993627553e-06	9.99997172601899	1.31266091154344e-14	0	1.92178215635723e-07	5.57684117578326e-07	0.00111205529482869	3.53007213560531e-07	1.36147221160616e-06	3.68121939705406e-08	5.1941283434719e-06	7.63240929332579e-07	4.77264733579714e-06	0	3.0872298755426e-07	0	7.87153351859811e-07	0	3.65072488811163e-15	0	2.0577124887197e-07	0.00846838820116374	0	0	2.57061185384579e-07	3.78660367596328e-07	4.01479152159915e-06	2.74443389270774e-10	3.03150516970774e-07	2.25719715061305e-17	0	0	0	0	6.13360143091377e-07	6.58956605141776e-06	0	1.65554458264735e-21	0	0	0	3.45593603701173e-14	0	0	0	0.000153193851430951	9.28695289404351e-09	0	0	0	0	0	2.42064716413582e-06	0.275711985550582	0	0	0.00449254051522235	0	0	0	0	9.99988983705391	9.99999706702203	0	0	0	5.85041930234572e-22	9.97225377979781e-31	4.52132008032002e-08	9.84788080497708e-15	0	0	1.06757166566049e-15	5.87689737033125e-15	8.67477945342183e-15	1.10605234772061e-14	2.15991748193214e-18	0	2.29521183480172e-15	0	3.04670161355989e-15	0	0	7.08823070580988e-14	0.00032884748840066	0	5.87369554538339e-15	5.00638318301591e-17	1.98545880888919e-14	Halobacillus_sp	1.99988999999995	atr2_121	atr2_121_00003
atr2_121_00004	0.000516450754416003	0.00692468766900305	0.00372944089490637	5.9737925939201e-07	1.75273106548808e-06	0.00498163074248816	10.0016600563643	0.0449508108387992	0.0821885578063729	7.26581524237594e-06	1.59704714333181e-09	0	6.89590852470175e-07	3.27597971868293e-19	9.99996827427938	5.90579385884573e-07	9.99996827427938	6.77666784540988e-10	5.24715785258356e-06	0	9.99725404119646	1.40877300979159e-05	0	2.44985493738149e-06	9.99996827427938	2.68675077516035e-15	9.99996827427938	6.49294240660298e-08	6.3671673085894e-06	2.17013895284525e-06	9.68328451630635	1.10379194249867e-05	3.26476243290081e-05	3.7878232397229e-25	1.88690656838551e-06	0	1.41356432491884e-07	5.10200785909996e-06	1.76838753650248e-15	10.0261783246291	8.53305150087423e-08	0	2.22176912220043e-06	3.95277636844174e-08	3.15421134400612e-05	1.94279943662322e-06	4.3625799296454e-15	0	6.39867120838924e-07	1.23577395217133e-06	1.54874102720392e-06	5.27532066375295e-07	6.75183971148722e-08	7.49323739666272e-07	5.74554610268193e-09	9.99996827427938	5.40556645077643e-09	2.36014037968147e-08	6.53840911347164e-07	1.21715420868182e-06	0	1.06801351003107e-06	1.20391324164143e-06	3.43887397665044e-07	0.000159774965268298	9.99996827427938	0	1.62946607570717e-21	0	0	1.16963848056938e-06	7.40533101282195e-06	0	0	0.000145919004567949	0	1.25974006942131e-06	1.52271956925959e-06	9.99996827427938	7.00793215399208e-15	0	5.56611710876224e-07	8.5280356241335e-07	0.00181016697931027	3.55326191936568e-06	4.90150618889694e-06	3.55109644887406e-06	3.7135526548235e-06	1.30593179152442e-06	1.93630754841062e-05	0	2.32109983255362e-07	0	1.13954790775714e-06	0	1.85821914623889e-15	0	8.97352056728214e-07	0.00382497825292629	1.15082173571117e-22	0	1.38344872795495e-06	3.77913027050275e-07	4.38699284328217e-06	1.04311315495835e-09	3.77742995939142e-06	3.423317986167e-17	0	0	0	0	3.54945280125337e-07	3.53883094243711e-05	3.19699665758393e-21	1.65554458264735e-21	0	0	0	1.63197099563788e-14	0	0	7.39530899993739e-22	0.000218348233346133	1.09859389185716e-07	0	0	0	0	0	1.00605933651484e-05	0.423789949650313	0	0	0.00292080433450029	0	0	0	0	9.99987796102471	9.99999513609289	0	0	0	3.01407782203481e-18	2.21524880877071e-15	2.15408642759426e-08	3.63866972327211e-15	1.48815379349269e-21	0	3.44129712648685e-15	2.16152486671045e-15	3.39056748457353e-15	4.06507208458896e-15	7.94418390017923e-19	2.12163684661139e-14	1.09222660224175e-15	2.63764642106509e-19	1.12628317321024e-15	0	0	5.83282236939204e-14	0.000601062609591322	0	2.16033334285368e-15	5.03104558864725e-15	1.36856179508276e-14	PHOSPHATE	2.99996999999992	atr2_121	atr2_121_00004
atr2_121_00005	0.00203343015798472	0.00750240876690208	0.0323143606520886	1.70768202298513e-06	5.41796446533931e-06	0.369632588175476	10.0029602935317	0.343897211393515	0.941686534487173	2.69999431405348e-06	4.81765222662699e-07	0	1.33814246534805e-06	2.86937675097074e-17	9.99973203559082	2.17215300508786e-07	9.99973203559082	1.05279282142567e-08	2.98264611913216e-06	0	9.97388429354188	0.000177467186233328	0	9.01300836714239e-07	9.99973203559082	1.49985715188057e-15	9.99973203559082	2.08222602726879e-06	4.63477223707413e-05	7.9904046478721e-07	4.69203419191834	4.06654936162563e-06	0.00110000587173514	1.39316268558619e-25	2.53665376237468e-06	0	1.67039404511443e-06	2.22006363230302e-05	2.12100120994455e-15	10.3402928686851	5.11511312164203e-08	0	8.26543530442279e-07	4.70775671553293e-08	0.0010160351701038	7.14948318523355e-07	2.15758311753871e-15	7.61236303200756e-14	2.35470483210175e-07	7.15338611832874e-06	6.4705285490707e-07	2.56029668941343e-07	1.27326386929414e-06	1.55525482743448e-06	2.95559881725191e-09	9.99973203559082	9.32411339326037e-08	2.38863522740388e-08	4.25647691209335e-07	4.47669735049135e-07	0	3.92815759004461e-07	8.12109326122195e-06	1.56818538776661e-05	0.00059503363986106	9.99973203559082	0	0	0	0	3.94812097104754e-05	0.00013295253408946	0	0	0.00132991688873049	0	7.75259383126988e-06	3.82405608323367e-05	9.99973203559082	2.93739256614278e-15	0	2.23867864798368e-07	6.68906003215665e-06	0.0184822592734218	1.3068909835767e-06	7.01984055249235e-06	4.05579495093587e-06	4.37693796969253e-05	1.37940703017942e-05	1.17699610818797e-05	0	1.32063538007801e-05	0	1.15781535419481e-05	0	1.50147461424482e-15	0	8.97352056728214e-07	0.13952183855994	1.26524889269229e-22	0	2.98695895271747e-06	5.97662969415813e-06	8.26972510950116e-06	3.64875414886211e-08	5.2915166086389e-06	0	0	0	0	0	1.61035956984163e-05	5.64151202755506e-05	1.92719159222696e-19	1.65554458264735e-21	0	0	0	2.49544671278679e-14	8.48338355801511e-18	8.09626833362334e-09	7.38134318231277e-22	0.00110751591556937	8.7332478420343e-06	0	0	0	0	0	5.11106175552236e-06	0.259439166905753	0	0	0.267085575433229	0	0	0	0	9.99896008425898	9.99996805810445	0	0	0	2.98733808108401e-18	8.14937034802495e-16	1.01346606639204e-08	1.33831403722447e-15	4.56130647741229e-14	1.06908157287742e-14	1.26335905082419e-15	7.9500958669019e-16	1.24705388407646e-15	1.49515692638307e-15	2.921873560809e-19	2.04426842485405e-13	5.26583438258369e-16	9.70127257701967e-20	4.62181677255542e-16	0	0	4.85332508391659e-14	0.0109880545423275	3.00868608226018e-20	7.9458035386512e-16	1.02049602112815e-13	5.0358801269268e-15	ATRAZINE	4.00004999999989	atr2_121	atr2_121_00005
atr2_121_00006	0.00373194695683547	0.0081535775361593	0.0427150382101442	1.68284758787586e-06	2.6046745010381e-05	0.135950992597107	10.0044289066819	0.453184392418065	1.10810018774196	1.02918876409239e-05	2.11501282537948e-07	0	1.46088837433626e-06	0	9.9996390283032	6.30726487903416e-07	9.9996390283032	3.71340940265689e-08	1.45671144873568e-06	0	9.96140534314572	0.000135178682084963	4.90531375549138e-26	4.28456205185151e-06	9.9996390283032	7.1055389234804e-14	9.9996390283032	1.37319228542013e-06	2.30637961564532e-05	4.43369872150111e-07	4.81017459432686	2.04922370743213e-06	0.00067717551962516	5.13098021550987e-26	2.1691166107652e-06	0	1.57325866307323e-06	2.82250206596326e-05	2.30046427944495e-15	10.3722651766196	3.70886279250251e-08	0	1.16540145717148e-06	4.17749945673954e-07	0.000607265713123222	1.8791715568489e-06	1.08014774785402e-15	2.79888593413209e-14	1.28350541356753e-07	3.76956986240695e-06	2.72413934018499e-07	5.69008551097085e-07	6.10900421889504e-07	5.75276283160025e-07	3.34370694486474e-09	9.9996390283032	1.32288995972462e-06	2.17257863742729e-08	3.18313438565578e-07	1.15583074222097e-06	0	9.76226040233651e-07	4.21400453636375e-06	1.37889791443409e-05	0.000760713581574329	9.9996390283032	0	0	0	0	5.51267820098333e-05	0.000146748842963651	0	0	0.000729371066518439	0	7.36445280052561e-06	2.42241103136912e-05	9.9996390283032	1.23940444079639e-15	0	1.11236423833616e-06	3.69581191086836e-06	0.0281729446488629	1.54289678827426e-06	5.38476392754722e-06	3.74564751537871e-06	3.95982862539594e-05	6.19318248127701e-06	3.19835595739064e-05	0	7.23192266491184e-06	0	9.39638324816921e-06	0	1.30387560576084e-15	0	2.80461077058061e-06	0.0734807139598037	1.25979407193917e-22	0	2.62194936677685e-06	2.82708155301149e-06	5.39559253962198e-06	3.10369097332004e-08	7.33868943673785e-06	4.28786520237574e-16	2.37552574656143e-24	7.64523712000058e-17	0	0	1.08355300399272e-05	0.000105712203694382	1.02280662682453e-16	0	0	0	0	0	4.38556445331026e-18	2.97781026754406e-09	1.87506708024527e-21	0.00143835151515259	3.26919547407546e-06	0	0	8.7995875813777e-24	0	0	5.89388515355321e-06	0.377373851683615	0	0	0.192792906102799	0	0	0	0	9.9986160151506	9.99994009806225	0	0	0	2.94218126809066e-18	0	9.53936545759706e-08	4.92216662841663e-16	1.67764927940189e-14	3.96063147984578e-15	4.64663891822621e-16	3.15684378681117e-16	3.4759676893418e-14	5.49912964729767e-16	1.07466609140996e-19	1.53037291449971e-13	6.1651436409294e-14	3.5674093596806e-20	1.69990572525277e-16	0	0	4.06225382485638e-14	0.0133464795491895	2.62354461265018e-14	2.92245718973538e-16	1.4444681518703e-13	4.43236245108938e-14	END	5.00013000000151	atr2_121	atr2_121_00006
atr2_122_00001	3.42181298647152e-05	4.14970021713759e-05	2.5757488174518e-05	0	0	0.0999912263367167	10	3.36558365179426e-06	6.88577333976805e-06	0	0	0	0	0	9.99999999727084	0	9.99999999727084	0	0	0	9.99999992503413	0	0	0	9.99999999727084	0	9.99999999727084	0	0	0	9.99998193409684	0	3.11284865576911e-09	0	0	0	0	0	0	10.0000024427105	0	0	0	0	2.98517883469141e-07	0	0	0	0	0	0	0	0	0	0	9.99999999727084	0	0	0	0	0	0	0	0	4.69094860637351e-09	9.99999999727084	0	0	0	0	0	0	0	0	0	0	0	0	9.99999999727084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.077607716113e-07	0	7.03642290956027e-09	0	0	0	0	0	0	0	0.14999755456037	0	0	0	0	0	0	0	9.99999999063978	9.99999999844358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55642432788457e-09	0	0	0	0	START_noP	0	atr2_122	atr2_122_00001
atr2_122_00002	0.000193401568588392	0.000171295519089511	0.00269655836204406	2.98034497084894e-06	1.16733337869272e-05	0.0371646015199578	10.0002315208249	0.0295748739592523	0.0812660076895572	1.1813943086415e-07	4.86857379165189e-08	0	4.67284927732159e-07	1.99009670548537e-18	9.99997726856158	1.0284896380696e-15	9.99997726856158	5.03844466737366e-08	1.01447682125668e-08	0	9.99782919069886	2.55112753613411e-05	0	0	9.99997726856158	9.16304836888652e-16	9.99997726856158	1.10084280730813e-07	3.23473863444241e-06	0	9.5837289615932	0	5.08622565926817e-05	1.16494406748035e-15	1.79332096073124e-06	0	5.64959026554825e-09	4.23969191866573e-06	5.66790746052135e-19	10.030648791905	9.44663816996649e-08	5.67111107525597e-24	4.26877174895274e-07	4.23013428154391e-08	0.00012690597795966	0	2.96445779027925e-15	4.34662999887377e-15	0	4.11871586551105e-07	1.87509069127389e-06	9.47789772783064e-07	5.69420727324069e-08	3.22859914223404e-10	1.43986256771697e-10	9.99997726856159	6.02482730135173e-07	1.86919439787088e-11	2.48717931282367e-06	0	0	1.40248564101192e-07	2.80607545406042e-07	1.48284653101767e-06	2.4726024305837e-06	9.99997726856158	0	0	0	0	4.26587004448537e-06	5.48882921056221e-06	0	0	0.000717728663614406	0	1.47584378148234e-06	5.12142378550089e-06	9.99997726856158	0	0	1.94073603574657e-06	7.71036856499411e-07	0.00152452841517888	2.74125251239434e-16	3.32490052235295e-06	1.25682060832706e-06	2.47367169701847e-05	2.28009666888128e-06	5.48941552796189e-07	0	3.90911447088599e-06	0	2.90429429800717e-06	0	0	0	0	0.0155089790373869	4.55819148418023e-26	0	1.86662837054324e-06	1.53053303779202e-06	3.78915397016993e-06	9.40164795100148e-08	3.73688707677707e-06	1.06616662516729e-15	0	0	0	0	3.04166687865706e-06	0	0	0	0	0	0	4.02679186776331e-18	0	3.8598290099429e-05	0	4.48854421305204e-05	1.40994872173486e-08	0	0	0	0	0	2.27310886437808e-07	0.119328476656612	0	0	0.0244255135906699	0	0	0	0	9.99991144155621	9.99999763269011	0	0	0	0	0	7.82833371501893e-10	5.68115436802891e-19	0	1.61432481058303e-15	0	4.2822642674438e-20	1.12331936871681e-15	5.27789630612583e-22	2.64325133287263e-19	9.14490783876778e-15	1.08312739440277e-15	0	2.02398172526325e-15	0	0	1.30948837029412e-15	0.000804430417987903	0	7.19423505931334e-16	5.36751774804253e-16	8.8790560227238e-15	Halobacillus_sp_H. stevensii	0.999809999999977	atr2_122	atr2_122_00002
