H..stevensii	Halobacillus_sp	kb_g_684_fbamdl3_Arthrobacter	cpd00001_e0	cpd00007_e0	cpd00009_e0	cpd00011_e0	cpd00012_e0	cpd00013_e0	cpd00023_e0	cpd00024_e0	cpd00025_e0	cpd00027_e0	cpd00028_e0	cpd00030_e0	cpd00033_e0	cpd00034_e0	cpd00036_e0	cpd00039_e0	cpd00041_e0	cpd00048_e0	cpd00051_e0	cpd00053_e0	cpd00054_e0	cpd00058_e0	cpd00060_e0	cpd00063_e0	cpd00064_e0	cpd00065_e0	cpd00066_e0	cpd00067_e0	cpd00069_e0	cpd00073_e0	cpd00075_e0	cpd00076_e0	cpd00080_e0	cpd00082_e0	cpd00092_e0	cpd00098_e0	cpd00099_e0	cpd00100_e0	cpd00104_e0	cpd00105_e0	cpd00106_e0	cpd00107_e0	cpd00117_e0	cpd00118_e0	cpd00119_e0	cpd00121_e0	cpd00122_e0	cpd00129_e0	cpd00130_e0	cpd00137_e0	cpd00138_e0	cpd00142_e0	cpd00149_e0	cpd00156_e0	cpd00159_e0	cpd00162_e0	cpd00176_e0	cpd00178_e0	cpd00179_e0	cpd00182_e0	cpd00184_e0	cpd00204_e0	cpd00205_e0	cpd00208_e0	cpd00209_e0	cpd00210_e0	cpd00211_e0	cpd00214_e0	cpd00220_e0	cpd00221_e0	cpd00224_e0	cpd00226_e0	cpd00244_e0	cpd00246_e0	cpd00249_e0	cpd00254_e0	cpd00264_e0	cpd00268_e0	cpd00276_e0	cpd00277_e0	cpd00305_e0	cpd00307_e0	cpd00309_e0	cpd00314_e0	cpd00322_e0	cpd00367_e0	cpd00393_e0	cpd00395_e0	cpd00412_e0	cpd00423_e0	cpd00438_e0	cpd00531_e0	cpd00540_e0	cpd00550_e0	cpd00588_e0	cpd00591_e0	cpd00635_e0	cpd00637_e0	cpd00644_e0	cpd00654_e0	cpd00794_e0	cpd00797_e0	cpd00910_e0	cpd00971_e0	cpd01012_e0	cpd01017_e0	cpd01030_e0	cpd01048_e0	cpd01080_e0	cpd01092_e0	cpd01133_e0	cpd01171_e0	cpd01242_e0	cpd01262_e0	cpd01329_e0	cpd01914_e0	cpd02021_e0	cpd02894_e0	cpd03048_e0	cpd03091_e0	cpd03279_e0	cpd03343_e0	cpd03424_e0	cpd03696_e0	cpd03724_e0	cpd03725_e0	cpd03847_e0	cpd03959_e0	cpd04097_e0	cpd04098_e0	cpd04129_e0	cpd08023_e0	cpd08305_e0	cpd08306_e0	cpd09878_e0	cpd10515_e0	cpd10516_e0	cpd11575_e0	cpd11576_e0	cpd11578_e0	cpd11579_e0	cpd11580_e0	cpd11581_e0	cpd11582_e0	cpd11583_e0	cpd11584_e0	cpd11585_e0	cpd11586_e0	cpd11587_e0	cpd11588_e0	cpd11589_e0	cpd11590_e0	cpd11591_e0	cpd11592_e0	cpd11593_e0	cpd11596_e0	cpd11597_e0	cpd11606_e0	cpd15378_e0	cpd15603_e0	cpd15604_e0	cpd15605_e0	cpd15606_e0	Perturbations	time	subject	id
atr2_33_00006	0.0165328025505928	0.0156972031884165	0.101869826813733	2.0458276917343	0.535018036352313	0.478773478300808	10.0920864971539	4.6859941461233	2.15841897676827	1.07975836218663e-05	5.2885320458711e-06	0	6.27335379981159e-06	1.51441625159292e-18	9.99908002394942	1.11221527980484e-11	9.99908002394942	8.01317448590584e-08	1.82106457955385e-05	0	9.96744588915232	0.000243451723138125	0	0	9.99908002394942	0	9.99908002394942	1.55548251931805e-07	0.000159807200481032	0	0.407680129876177	0	0.0104991191208821	3.99172647478556e-15	6.90187477302988e-05	0	7.8775141714632e-06	0.000540928612517485	2.79451861620052e-18	10.6622911049531	1.88406340381326e-08	0	2.75276863340595e-06	2.02825130176249e-06	0.00182307074058094	0	7.15532178859753e-23	1.90305152246824e-14	0	5.58664629460555e-06	3.77615975432474e-06	6.74633170887632e-06	1.31392206921239e-06	1.26824749034436e-08	2.65874116113932e-09	9.99908002394942	6.74172020307977e-06	4.43254544629204e-09	1.11598317565292e-06	0	0	2.84428728754663e-05	6.20606846330197e-05	4.60477171536143e-05	0.0103801164782437	9.99908002394942	1.27428087666433e-19	3.38354743814337e-15	0	0	0.00261167320310574	0.000154440900990496	0	0	0.000170000645082345	0	0.000111097049781264	0.000112646889105954	9.99908002394942	0	5.16868265220044e-14	4.87951397256799e-06	4.66029044846792e-05	0.00547839549526317	1.05279797878852e-09	3.97553853323057e-06	7.22780815225687e-06	5.13843337194465e-05	1.23686525627302e-05	0.00670505896004572	0	7.25703818855074e-05	0	5.36690200171288e-05	0	2.89063450515085e-18	0	0	0.0555076258365614	2.67093345083303e-24	0	0.000119163028403747	2.11703593150164e-06	3.01780314775962e-05	2.09386948584626e-08	0.000171995059091978	5.87084705222299e-18	4.55476063608167e-21	4.46967251106397e-20	0	0	0.0001699543153895	3.38441215064907e-07	3.17816245635033e-16	9.14381990194109e-22	0	0	0	0	5.58575109115291e-22	0.00050361826696631	1.56949355046568e-17	0.0119976228867681	1.79339378471633e-05	0	0	0	0	0	9.30255308665472e-05	0.0867889189962695	0	0	2.08743759014886e-06	7.33089377132341e-21	0	0	0	9.99650703902653	9.99981305677118	0	0	0	0	0	5.41643311424951e-06	1.37948764015544e-22	4.86754955588775e-14	6.31577570223922e-20	0	0	5.63428931268057e-23	4.52366996182597e-17	0	8.11106438909091e-15	3.95121437464904e-19	0	4.42349196443056e-15	0	0	2.52082638339388e-17	0.00513064171936763	9.94172527670548e-16	4.39881060013847e-21	3.71308481623703e-15	1.37562645753374e-21	END	5.00013000000151	atr2_33	atr2_33_00006
atr2_34_00001	4.00688558796716e-05	0	1.87594963230179e-05	0	0	9.9999907659397	10.0000006528369	4.51901552924576e-06	2.21696777631165e-06	0	0	0	0	0	9.99999999890791	0	9.99999999890791	0	0	0	9.99999995943679	0	0	0	9.99999999890791	0	9.99999999890791	0	0	0	10.0000057618223	0	0	0	0	0	0	0	0	10.0000017799518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99999999890791	0	0	0	0	0	0	0	0	3.41647572684475e-09	9.99999999890791	0	0	0	0	0	0	0	0	1.29923183991309e-06	0	0	0	9.99999999890791	0	1.77390346584094e-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.12471359026713e-09	0	0	0	0	0	0	0	0.149998218956156	0	0	0	0	0	0	0	9.99999999563163	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37973112147005e-10	0	0	0	0	START_P	0	atr2_34	atr2_34_00001
atr2_34_00002	0.00166040221604738	0	0.0139540509026343	1.88493751586779	0.160645220341791	5.13757746051046	10.0182538897242	2.42189844958904	0.258504850749337	0	8.36548501912857e-05	0	3.24406859601185e-09	0	9.99988434014318	0	9.99988434014318	1.38717413366725e-05	8.05686408968339e-06	0	9.99557441881426	0	0	0	9.99988434014318	0	9.99988434014318	0	0	0	5.20864935076733	0	0.0128874823088924	8.28092712116095e-24	0	0	0	2.0293627677225e-05	3.01487822899842e-18	10.090415903314	0	0	0	0	0	0	0	0	0	0	0	0	2.5603284536771e-06	0	8.04544843527505e-06	9.99988434014318	0	0	0	0	0	0	1.05180687579181e-06	7.1191730984221e-06	0.000402944049232331	9.99988434014318	0	2.17351110615125e-21	0	0	0.00022961579780605	0	0	0	0.00319287518393119	0	3.79287191429765e-07	3.08127850692457e-09	9.99988434014318	6.07792061190756e-23	1.31845306871677e-18	1.09797428694e-06	1.5941373163362e-05	0.00102582231817205	0	0	0	0	0	0	0	5.43925335169795e-06	0	2.68897553853681e-06	0	9.54906346641106e-19	0	0	0.0297830161615748	0	0	1.43301169163836e-05	2.48598938094621e-19	0	4.34160958897058e-09	0	0	0	0	0	0	0.000111520237116713	1.23684349832449e-20	0	0	0	0	0	0	3.88013046942949e-20	0	0	0.000624228669837199	1.05915673544719e-07	0	0	0	0	0	8.80916486323276e-06	0.0594684368291536	0	0	0	0	0	0	0	9.99966485050837	9.99987251006435	0	0	0	0	0	1.46780546910774e-09	0	0	0	0	0	0	0	0	1.31828654456621e-19	0	0	0	0	0	0	0.00107046505665878	0	0	0	2.22734893583061e-19	H. stevensii	0.999809999999977	atr2_34	atr2_34_00002
atr2_34_00003	0.00671709919636781	0	0.0344825446082268	2.79196844873107	0.340599601466349	1.88960275052735	10.0661656056977	4.03246343480017	0.686547785763768	0	4.55762797889893e-05	0	1.90810811774256e-08	0	9.99971622100439	0	9.99971622100439	5.17147281560012e-06	3.15695783456088e-06	0	9.98659401436532	0	0	0	9.99971622100439	0	9.99971622100439	0	0	0	1.95287857316888	0	0.0181900873006789	0	1.07778419891981e-05	0	4.05199979890568e-09	7.47096666041355e-06	3.04777442291245e-18	10.2226736581577	0	0	0	0	0	0	1.51290486391928e-22	0	0	0	0	0	9.49999170432568e-07	0	4.25042036501326e-06	9.99971622100439	0	0	0.000124807312961363	0	0	0	5.92482694862532e-07	8.15933344663132e-06	0.00246786955533382	9.99971622100439	0	4.83007935616066e-19	0	0	0.000321700557463466	0	0	0	0.00121001470164858	0	3.28972223080575e-07	5.95518450572853e-08	9.99971622100439	2.23546128384921e-23	8.45042961844634e-19	4.77426106527771e-07	1.09104425898829e-05	0.00516050361065659	0	3.86800724935545e-05	0	0	1.41125843564108e-07	0.00151371249908226	0	6.28481693751092e-06	0	1.4407021659495e-06	0	9.22010152727058e-19	0	0	0.0524252732513452	0	0	1.06451379965745e-05	4.6121301598361e-09	0	1.59948824835065e-08	0	1.06402150220477e-16	0	0	0	0	9.22144715306452e-05	0.00032590003625927	0	0	0	0	0	3.03180015412456e-18	3.91582673102921e-18	0	1.39561873266734e-15	0.00301513263890982	9.33951952609734e-08	0	0	0	0	0	0.000167226991440114	0.0770425628466745	0	0	0	0	0	0	0	9.99903452506638	9.99983035895122	0	0	0	0	0	3.38123816654862e-06	0	0	4.82309135100219e-19	0	0	0	0	0	5.71347671383614e-17	0	0	0	0	0	0	0.00532406440738125	0	0	0	8.19219701869279e-20	H. stevensii	1.99988999999995	atr2_34	atr2_34_00003
atr2_34_00004	0.0126847255946201	0	0.0556968077843129	2.5878788774877	0.554797517864631	0.695708213580998	10.1067217330028	4.61519259092966	1.14780769793742	0	2.39427850361375e-05	0	7.01802819578641e-09	0	9.99953983642739	0	9.99953983642739	1.93329848358478e-06	1.31306685396444e-06	0	9.97669350640938	0	0	0	9.99953983642739	0	9.99953983642739	0	0	0	0.773036571677832	0	0.0250256892368073	0	3.9887909395188e-06	0	1.49032691458198e-09	2.7478240978605e-06	3.17404008372746e-18	10.3660335040091	0	0	0	0	0	0	5.56446927393682e-23	2.13065934070253e-19	0	0	0	0	3.49410020432027e-07	0	2.17917789695052e-06	9.99953983642739	0	0	4.59041724763186e-05	0	0	0	2.1978686480177e-07	8.41175439931402e-06	0.0057957849691492	9.99953983642739	0	0	0	0	0.000330057729782611	0	0	0	0.000445121700230031	0	1.28251900635763e-07	5.95518450335618e-08	9.99953983642739	8.22203426250469e-24	0	1.86024966450687e-07	6.8479686636463e-06	0.00986302265990238	0	1.4226543918066e-05	0	0	5.19061336240634e-08	0.00402210280986064	0	2.3115578233056e-06	0	7.59709277921407e-07	0	7.93745133689599e-19	0	0	0.0626664762944468	0	0	6.69773491202113e-06	1.69634305327838e-09	0	8.20052860760845e-09	0	6.36621565574652e-16	0	0	0	0	3.40243861148016e-05	0.00032590003625927	0	0	0	0	0	1.13852586576892e-18	1.44024241355304e-18	2.8406090069857e-18	1.29001937202872e-15	0.00667991606663455	4.89423297336148e-08	0	0	0	0	0	0.001330611206813	0.0835063324182427	0	0	0	0	0	0	0	9.99834728230243	9.9998120634072	0	0	0	0	0	1.24362055634361e-06	0	0	1.77393465168171e-19	0	0	0	0	0	1.2743314381371e-16	0	0	0	0	0	0	0.0099125966615431	0	0	0	3.01309287078775e-20	Halobacillus_sp	2.99996999999992	atr2_34	atr2_34_00004
atr2_34_00005	0.0145909130552732	0.00509659716969261	0.0787116307433755	1.92519731733638	0.804514484714539	0.266097758044586	10.1328153802711	4.81387624366906	1.65840588531179	4.8731551464453e-06	1.44292786610754e-05	0	1.55208033227569e-05	8.16954678950698e-17	9.99933773374187	1.33775112499049e-07	9.99933773374187	3.70976896461824e-06	2.33589785739992e-05	0	9.96910855293893	0.000645720661406779	1.03662379671733e-24	0	9.99933773374187	9.46613548502033e-18	9.99933773374187	1.10069151649349e-06	0.000449959304308118	0	0.354788958263773	0	0.0130391666472501	0	0.000163044933259162	0	3.84513966450898e-05	0.000869274072436641	2.70829344548822e-18	10.5134540246602	1.04466357814091e-06	0	2.87365770331386e-06	1.2905283047417e-06	0.00225605318028261	0	0	5.86459152834945e-18	0	2.19956871959652e-05	3.23527781225191e-06	2.47100568867688e-06	5.13507138386144e-06	8.86419029928127e-09	9.94105028417027e-07	9.99933773374187	2.03528719394058e-06	1.09296579013341e-06	3.30819447235288e-05	0	0	8.63365357201989e-09	0.000140632281408961	7.45389880429823e-05	0.0085457527816011	9.99933773374187	0	0	0	0	0.0012876709551837	0.000229850168762046	0	0	0.000404289262390533	0	6.39971208461887e-05	0.000149692041613998	9.99933773374187	4.51903175109349e-19	4.04779477038312e-18	5.07995429667553e-05	8.063262604977e-05	0.011634479310395	1.54618529534225e-08	5.76685975781791e-06	2.52650989144021e-05	0.000163035565584981	5.24181951740444e-05	0.00605488030822222	0	0.000102960197334624	0	0.000112562690138799	0	1.2502519357794e-18	0	0	0.0640270575016838	0	0	0.000210705133182529	2.99964132505337e-06	6.45292538409041e-05	2.00380772243066e-07	0.000509577852877893	8.05720284429007e-16	0	1.1405049365147e-15	0	0	0.000317111826064803	0.000335591229230969	1.19468108623849e-14	0	0	0	0	5.21244701681378e-19	6.38791827713802e-19	0	4.40759934294308e-16	0.00979534355290703	1.77716433721719e-05	0	0	0	0	0	0.000568941002031804	0.0858837090816777	0	0	0	4.80974311615863e-24	0	0	0	9.99756674203925	9.99978419292843	0	0	0	0	3.12855061975051e-18	3.25989595583441e-05	0	0	4.53823430313279e-18	0	0	1.41514876645097e-14	0	0	5.36655957251611e-17	0	0	6.82680594499374e-37	0	7.13419920230759e-24	1.29065200985902e-15	0.0117348625329988	2.1145618202107e-20	0	1.3523068069919e-16	4.25711297268166e-18	ATRAZINE	4.00004999999989	atr2_34	atr2_34_00005
atr2_34_00006	0.0174986823652799	0.00729972299087291	0.0978244589571712	1.27891379648737	0.972583967193197	0.0983059837099674	10.1620499103095	4.88335277073482	2.13267259373367	9.3190035476752e-06	1.97014240849299e-05	0	1.92642324111808e-05	3.52923064839177e-17	9.99915948853289	4.14802953822229e-07	9.99915948853289	1.66793429234132e-06	3.07521556370462e-05	0	9.96176780363168	0.000709674388260791	3.98534992841103e-25	0	9.99915948853289	6.11318274672813e-18	9.99915948853289	1.09415192405721e-06	0.000487128285756042	0	0.156558701440214	0	0.00936824523491012	3.37524549108425e-21	0.000157363153221424	0	1.96414111560237e-05	0.00110801492606947	2.97140025601986e-18	10.6624013794998	5.65349849942116e-06	0	1.10730486145011e-05	1.23982283818356e-06	0.0023897696220821	0	0	2.15696511265072e-18	0	4.32103899508586e-05	1.21298113835623e-05	1.41233461329733e-05	3.74569500560875e-06	3.33054995963039e-09	3.97250056764728e-07	9.99915948853289	1.20309089647316e-05	1.68461596777431e-06	1.26621812244026e-05	0	0	3.17546075204095e-09	0.000103138956834475	7.96848511667556e-05	0.0163082704571984	9.99915948853289	4.32456666408125e-19	0	0	0	0.00169693867931159	0.00039109609201568	0	0	0.000176609383009544	0	9.18393230795076e-05	0.000157996090154195	9.99915948853289	9.03548843474101e-19	3.89020603246906e-17	3.01846092795164e-05	0.000129948605362926	0.0136793710436112	5.68687481475635e-09	2.28218992759796e-06	1.01600426542424e-05	0.00012991686662359	5.68328574985398e-05	0.012931716206248	0	0.00010784294199361	0	5.97923455957462e-05	0	1.0914061438874e-18	0	0	0.0606053418975046	0	0	0.000267655218493135	2.03972029918021e-05	7.59113684725609e-05	4.38281245769023e-07	0.000738026131715578	7.93944769821235e-16	0	4.22939283621795e-16	0	0	0.000222763489877892	0.000335591229230125	5.94865088935277e-15	0	0	0	0	1.11707549613337e-18	2.12370700849576e-19	0	0	0.0178613598900977	2.1011936510303e-05	0	0	0	0	0	0.000212353640172613	0.0867581090331718	0	0	0	1.76902516633206e-24	0	0	0	9.99689903873293	9.999738915399	0	0	0	0	1.15068199003995e-18	1.86152029726522e-05	0	0	5.73199022376175e-18	2.63197566666642e-34	5.92915216669054e-27	5.2049217725955e-15	0	0	2.62824443982187e-17	2.49304721474542e-18	0	2.51090156598727e-37	0	7.13419920230759e-24	9.77145614720236e-16	0.0135545771237873	0	0	5.28272642746977e-17	9.80937058010084e-18	END	5.00013000000151	atr2_34	atr2_34_00006
atr2_35_00001	0	1.89000911590355e-05	3.23750670306703e-05	0	0	9.99999130885868	10	4.23026482962583e-06	1.7257414242187e-06	0	0	0	0	0	9.99999999852596	0	9.99999999852596	0	0	0	9.99999995951052	0	0	0	9.99999999852596	0	9.99999999852596	0	0	0	9.99999130885868	0	0	0	0	0	0	0	0	10.0000030722446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99999999852596	0	0	0	0	0	0	0	0	5.89614074710187e-09	9.99999999852596	0	0	0	0	0	0	0	0	2.28354855281755e-06	0	0	0	9.99999999852596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07212441507911e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.8442111206528e-09	0	0	0	0	0	0	0	0.149996926281343	0	0	0	0	0	0	0	9.99999999410386	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	START_P	0	atr2_35	atr2_35_00001
atr2_35_00002	0	0.00222622589608724	0.0140781160927189	1.85952991639037	0.177410746684185	5.16975712841594	10	2.40401736538251	0.273457602112248	0	0	0	7.19718547399847e-05	0	9.99987095472424	0	9.99987095472424	0	0	0	9.99630679863504	2.77403930662006e-06	0	0	9.99987095472424	0	9.99987095472424	0	0	0	5.17672182367104	0	0.00538431528599302	0	1.71786517932811e-06	0	0	0	0	10.0903532323897	4.36169713162206e-05	0	0	0	0.00287843916488707	0	0	0	0	0	0	0	0	0	0	9.99987095472424	0	0	0	0	0	5.23485999752928e-19	0	0.00171895511117406	1.31417094831767e-07	9.99987095472424	0	0	0	0	0	0	0	0	0.00188879763853895	0	0	1.77032548231364e-05	9.99987095472424	0	0	0	0	0.000148525867882012	0	0	4.49231125872622e-06	0	1.35194729067967e-05	0	0	2.21842259350652e-06	0	0	0	0	0	0	0.0275620307266714	0	0	0	8.8535819490661e-06	0	0	1.3763320786108e-06	3.60406615363864e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100955804340328	0	0.000223171142071729	0	0	0	0	0	0	0	0.0595177223345188	0	0	0	0	0	0	0	9.99950134431014	9.99998247458672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194864995320556	0	0	0	0	H. stevensii	0.999809999999977	atr2_35	atr2_35_00002
atr2_35_00003	0.00473652122924026	0.00333342421368493	0.035323789237374	3.00199093536724	0.241188263853349	1.90143844341036	10.0235935250177	4.02383619492933	0.696165514446178	3.07421110816408e-05	0.000221169720833832	0	8.29563298785359e-05	2.57941542791168e-18	9.99968934206258	1.07034092472807e-06	9.99968934206258	2.0930304722717e-06	7.72247069576813e-05	0	9.98953545023698	0.000287272638284623	0	0	9.99968934206258	1.20814781876234e-20	9.99968934206258	1.29875934293047e-07	0.000151581491740297	0	2.00801429960981	0	0.00924291478424535	1.77474179037595e-22	0.000130504323263832	0	5.68169430209007e-05	0.0010325246797351	0	10.2226213639025	3.49456242044346e-05	0	2.74995904154473e-08	0.000234378998584058	0.00286490870936986	0	1.62979597380016e-19	4.31037834064404e-21	0	1.5703748345222e-05	1.90930733463112e-06	0.000878714347563873	3.78654757997137e-05	1.68342657906564e-09	3.69850418487455e-07	9.99968934206255	2.94255419995309e-06	1.37825157496214e-06	0.0152616444927475	4.15375845707915e-06	0	2.48391240056952e-14	3.38124044409745e-05	0.0018047274072398	0.000226772862695695	9.99968934206258	0	1.2187691938309e-20	0	0	0.000900284634432787	9.60316015973028e-05	0	0	0.000948886704128999	0	7.32242493175809e-06	8.41107889322388e-05	9.99968934206258	1.60556334244839e-18	0	3.51315855055655e-06	2.77427696589088e-05	0.00174751981175518	9.63196842526503e-06	0.000659133188424132	1.18316916046105e-05	8.9199303197461e-05	2.82131178930904e-05	0.000247380951337711	0	6.49460472810668e-05	0	1.91245117852077e-05	0	4.29062262038059e-18	0	0	0.0310663599896114	1.3934202848891e-22	0	0.000128488963350315	7.75768217144022e-06	4.12482328920408e-05	1.81073709006947e-10	0.000420902128303575	5.86218042357597e-16	0	0	0	0	0.000228017521460786	0.00478226056610518	0	7.98468176680356e-21	0	0	0	0	0	0.000924612581884267	4.46921582763601e-18	0.000787194124168477	2.61244197409001e-06	0	0	0	0	0	0.000100158089194633	0.077067978160081	0	0	0	0	0	0	0	9.99881605905463	9.99994130919543	0	0	0	0	0	5.00796597411978e-06	0	8.98880571981028e-39	6.57460338022387e-19	0	3.52625078920535e-24	0	1.73393007797468e-19	0	0	0	0	0	1.29102312848671e-16	9.18987524312384e-20	0	0.00195978984618563	0	0	0	4.06353100584856e-19	Halobacillus_sp_H. stevensii	1.99988999999995	atr2_35	atr2_35_00003
atr2_35_00004	0.0116342975118275	0.00912448330329317	0.0509455809585091	2.90968880281827	0.423103809253689	0.723865358957647	10.0354013014154	4.60043830072491	1.13058178563266	1.13069589905734e-05	8.39556108201843e-05	0	3.05546912114206e-05	5.09343076683314e-18	9.99953549542852	3.93671758900778e-07	9.99953549542852	7.84869979365362e-07	0.000224019973672711	0	9.98030108410192	0.000205419965840391	0	0	9.99953549542852	4.44357181750427e-21	9.99953549542852	1.83007352035934e-07	0.000155248971766383	0	0.741419200235273	0	0.01381939090839	1.2215184158727e-22	0.000216717225181977	0	3.04963293716738e-05	0.0016036944685907	9.6718060258597e-20	10.3660198152493	1.32333765062079e-05	0	5.14320535995325e-08	8.62737736217977e-05	0.00258185031642991	0	6.40932988771935e-20	0	0	2.33932448614903e-05	7.02243891961203e-07	0.000323702412924769	1.39922100244735e-05	6.2842934017448e-10	1.37360224702161e-07	9.99953549542849	1.08227244310098e-06	5.06921401572084e-07	0.00561323807431236	1.52775378392896e-06	0	5.16747950123507e-06	1.39619159359112e-05	0.0017825054616936	0.0100356145437324	9.99953549542852	0	2.19672889096605e-20	0	0	0.000913863918615492	0.000160504155044572	0	0	0.000399489488654951	0	3.05909442706046e-06	0.000102517796606888	9.99953549542852	0	1.49041136785568e-18	1.29532939270248e-06	1.24177536119106e-05	0.00627511058530889	3.63468695952357e-06	0.000248216776007736	4.45747331162877e-06	3.28513691132656e-05	1.05748079091841e-05	0.00597493679231217	0	7.59683731001283e-05	0	7.12824442968253e-06	0	4.2191258850934e-18	0	0	0.045648470489143	1.3934202848891e-22	0	8.95541425761637e-05	2.90866968543255e-06	0.000112112384301383	3.98359769391278e-10	0.000438318093781217	1.07532736420208e-16	0	0	0	0	0.00010453748181148	0.00482272497136821	0	7.98468176680356e-21	0	0	0	0	0	0.000501633566744769	1.65935369885233e-18	0.0108441021440572	9.88438759260957e-07	0	0	0	0	0	0.00322823316957963	0.0835156801792224	0	0	0	0	0	0	0	9.99826678051909	9.99987520119469	0	0	0	0	0	1.89737583357102e-06	0	3.30608582404163e-39	1.50298870565373e-18	0	1.29695624864985e-24	0	4.2292154215001e-19	0	1.24794781175698e-18	0	0	0	1.29102312848671e-16	9.18987524312384e-20	0	0.00268736105827938	0	0	0	4.61289169102284e-20	Halobacillus_sp	2.99996999999992	atr2_35	atr2_35_00004
atr2_35_00005	0.01390570278762	0.0142777295792685	0.0733679641408301	2.33714834654816	0.636820401949047	0.272674278790531	10.0643443291714	4.81034479294407	1.60789390330176	4.15870339141603e-06	3.41587653489969e-05	0	1.72882524207673e-05	2.83231733622372e-18	9.99933651585319	1.53955587238974e-07	9.99933651585319	3.5216632884457e-07	9.47308266316707e-05	0	9.97107850671306	0.000169034861057923	0	0	9.99933651585319	1.63434723720694e-21	9.99933651585319	7.00925674358857e-08	8.06187238332012e-05	7.01993345577428e-08	0.273683291661903	0	0.0136516221290744	5.99035567749857e-20	0.000146678503254894	0	1.93482491807574e-05	0.00198389938050799	7.2280310635045e-18	10.5134493686618	4.96547927786355e-06	0	7.20416098348976e-08	3.18861339006366e-05	0.00270711379157973	0	1.24344692003568e-19	1.18307555207803e-18	0	1.45697099313704e-05	5.21505122254072e-06	0.000119620483866243	5.47419719531359e-06	2.32200025766407e-10	1.17778746603735e-07	9.99933651585317	3.98060175447043e-07	1.86445865210686e-07	0.00206455088728369	5.61908365261688e-07	0	3.50587573255481e-05	2.7887828799243e-05	0.00182711250179201	0.0140281469350908	9.9993365158532	0	3.46214091051741e-19	0	0	0.00102758495938938	0.000155556739461024	0	0	0.000198640436222446	0	1.83341185791242e-06	0.000119566126566223	9.99933651585319	1.60714252255768e-20	2.66852658696905e-18	4.87156950542013e-07	3.43554297933473e-05	0.00971977114125755	1.41979398657458e-06	9.17313581615593e-05	1.64789339354039e-06	1.21235735844977e-05	1.54304964124002e-05	0.00901633234982274	0	7.97085534183518e-05	0	3.01668814262488e-06	0	4.39221010491358e-18	0	0	0.0542768281009199	6.84369411227717e-22	0	0.000158972557739976	1.13989865128122e-06	0.000157827519206502	3.88631356262835e-10	0.000451649425135607	2.08212648923545e-16	0	2.17444525212926e-19	0	0	0.000219764832389418	0.00483166395713759	0	7.98468176680356e-21	0	0	0	3.08643986396518e-19	0	0.000253599294973899	6.13615899483628e-19	0.0151927849061358	4.70578233166979e-07	0	0	0	0	0	0.00178009197472019	0.0858871471913694	0	0	0	0	0	0	0	9.99750265036671	9.99984341304565	0	0	0	0	0	7.699875087699e-07	2.75933457132368e-21	1.9717374970619e-20	1.05896416585875e-18	6.64000387525629e-24	4.37756984077334e-20	0	5.27580056379142e-20	0	6.83845379548101e-18	1.32100516855319e-20	0	2.57880457135735e-23	1.29102312848671e-16	9.18987524312384e-20	0	0.00588949766835293	0	0	3.24459917708598e-18	1.71205709699716e-20	ATRAZINE	4.00004999999989	atr2_35	atr2_35_00005
