H..stevensii	Halobacillus_sp	kb_g_684_fbamdl3_Arthrobacter	cpd00001_e0	cpd00007_e0	cpd00009_e0	cpd00011_e0	cpd00012_e0	cpd00013_e0	cpd00023_e0	cpd00024_e0	cpd00025_e0	cpd00027_e0	cpd00028_e0	cpd00030_e0	cpd00033_e0	cpd00034_e0	cpd00036_e0	cpd00039_e0	cpd00041_e0	cpd00048_e0	cpd00051_e0	cpd00053_e0	cpd00054_e0	cpd00058_e0	cpd00060_e0	cpd00063_e0	cpd00064_e0	cpd00065_e0	cpd00066_e0	cpd00067_e0	cpd00069_e0	cpd00073_e0	cpd00075_e0	cpd00076_e0	cpd00080_e0	cpd00082_e0	cpd00092_e0	cpd00098_e0	cpd00099_e0	cpd00100_e0	cpd00104_e0	cpd00105_e0	cpd00106_e0	cpd00107_e0	cpd00117_e0	cpd00118_e0	cpd00119_e0	cpd00121_e0	cpd00122_e0	cpd00129_e0	cpd00130_e0	cpd00137_e0	cpd00138_e0	cpd00142_e0	cpd00149_e0	cpd00156_e0	cpd00159_e0	cpd00162_e0	cpd00176_e0	cpd00178_e0	cpd00179_e0	cpd00182_e0	cpd00184_e0	cpd00204_e0	cpd00205_e0	cpd00208_e0	cpd00209_e0	cpd00210_e0	cpd00211_e0	cpd00214_e0	cpd00220_e0	cpd00221_e0	cpd00224_e0	cpd00226_e0	cpd00244_e0	cpd00246_e0	cpd00249_e0	cpd00254_e0	cpd00264_e0	cpd00268_e0	cpd00276_e0	cpd00277_e0	cpd00305_e0	cpd00307_e0	cpd00309_e0	cpd00314_e0	cpd00322_e0	cpd00367_e0	cpd00393_e0	cpd00395_e0	cpd00412_e0	cpd00423_e0	cpd00438_e0	cpd00531_e0	cpd00540_e0	cpd00550_e0	cpd00588_e0	cpd00591_e0	cpd00635_e0	cpd00637_e0	cpd00644_e0	cpd00654_e0	cpd00794_e0	cpd00797_e0	cpd00910_e0	cpd00971_e0	cpd01012_e0	cpd01017_e0	cpd01030_e0	cpd01048_e0	cpd01080_e0	cpd01092_e0	cpd01133_e0	cpd01171_e0	cpd01242_e0	cpd01262_e0	cpd01329_e0	cpd01914_e0	cpd02021_e0	cpd02894_e0	cpd03048_e0	cpd03091_e0	cpd03279_e0	cpd03343_e0	cpd03424_e0	cpd03696_e0	cpd03724_e0	cpd03725_e0	cpd03847_e0	cpd03959_e0	cpd04097_e0	cpd04098_e0	cpd04129_e0	cpd08023_e0	cpd08305_e0	cpd08306_e0	cpd09878_e0	cpd10515_e0	cpd10516_e0	cpd11575_e0	cpd11576_e0	cpd11578_e0	cpd11579_e0	cpd11580_e0	cpd11581_e0	cpd11582_e0	cpd11583_e0	cpd11584_e0	cpd11585_e0	cpd11586_e0	cpd11587_e0	cpd11588_e0	cpd11589_e0	cpd11590_e0	cpd11591_e0	cpd11592_e0	cpd11593_e0	cpd11596_e0	cpd11597_e0	cpd11606_e0	cpd15378_e0	cpd15603_e0	cpd15604_e0	cpd15605_e0	cpd15606_e0	Perturbations	time	subject	id
atr2_30_00006	0.00750335326101851	0.00688005624560491	0.00341902790489521	9.96354229462684e-08	1.65497224434789e-07	0.000676715645381072	10.0023421825509	0.0472353808740232	0.08002749645656	7.48945597544039e-07	1.44020375451472e-08	0	7.51936115470677e-08	9.4043384707235e-16	9.99997038667762	0	9.99997038667762	2.53380300208427e-09	1.9915163920632e-08	0	9.9974665968313	4.92182763564986e-06	0	0	9.99997038667762	1.50932091210757e-13	9.99997038667762	6.43290972276504e-09	1.43161505333955e-06	5.38894427360045e-08	26.8556306666786	1.68893264727631e-06	3.58448814298135e-05	8.60112552242696e-32	2.06265734446995e-06	0	3.6387186156572e-08	8.32159420165836e-07	4.34425782644975e-14	10.025261530132	6.27107709649352e-20	5.11984347924885e-18	2.48265862347922e-08	6.65577678568794e-10	3.0998269400886e-05	0	1.33283053144406e-13	4.7505915520948e-23	1.0686137313577e-09	3.56615580552528e-08	1.30674017978755e-06	7.50745300873119e-09	1.38471057012808e-07	1.16274307813217e-09	1.57356983713574e-08	9.99997038667765	4.75010399510672e-07	6.3083040435729e-09	9.31136787693375e-09	9.31127644751891e-10	0	2.79059704034471e-07	6.01318646282214e-08	4.49579416796963e-07	0.000576386511446201	9.99997038667762	1.39336191006252e-18	6.93480422579958e-25	0	0	3.25189365459358e-06	5.78987513787307e-07	0	0	1.72192927177768e-05	0	1.75323517403533e-07	5.61845352688128e-07	9.99997038667762	1.51896966201396e-13	1.5781204062891e-15	9.80622934564614e-09	2.09579899856465e-07	0.00162782642874237	2.14330678816579e-08	6.26391849459588e-10	9.04179502491041e-10	2.23107549598626e-07	1.07156193982138e-07	0.000174417219607003	0	2.63623060079691e-07	0	1.28903325116925e-07	0	2.02901626485971e-14	0	4.03086424357207e-08	0.000726488926592818	2.32853549056919e-25	0	1.78748828929268e-07	5.78181824548977e-08	3.535246991727e-06	2.0585202095108e-09	1.64500780003912e-08	4.61554093063598e-15	0	0	8.41536573596462e-22	0	9.57288771990195e-07	8.9073851681193e-18	0	0	0	0	0	1.14280098912694e-15	0	7.17244700879842e-17	2.12921493402179e-18	0.000630190925592493	2.00164198283709e-08	0	0	0	0	0	2.67399421997077e-06	0.724708856545608	0	0	0.00285128512559017	0	0	0	0	9.99989069098348	9.99999085572714	0	0	0	8.90336265821028e-23	6.39595016172914e-14	1.08724534728954e-07	0	8.93269544675169e-15	1.4996508248616e-13	3.0401954092843e-14	3.90556080645644e-24	2.77873455718633e-27	3.17912176333143e-14	0	4.01251124448595e-13	1.97196870920647e-13	9.07056206432701e-19	1.86054677638641e-16	1.29907717642347e-22	0	0	0.000534222496974296	1.07658499680013e-13	2.79621391968476e-14	1.19679929917654e-13	1.4841006480002e-17	END	5.00013000000151	atr2_30	atr2_30_00006
atr2_31_00001	4.01653321328947e-05	0	3.74301602990238e-05	0	0	0.0999899518103698	10	4.89078495282238e-06	1.99520137153624e-06	0	0	0	0	0	9.99999999829581	0	9.99999999829581	0	0	0	9.99999995318843	0	0	0	9.99999999829581	0	9.99999999829581	0	0	0	9.99998995181037	0	0	0	0	0	0	0	0	10.0000035519497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99999999829581	0	0	0	0	0	0	0	0	6.81677332437826e-09	9.99999999829581	0	0	0	0	0	0	0	0	2.64010537187752e-06	0	0	0	9.99999999829581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55181069450827e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02251599865674e-08	0	0	0	0	0	0	0	0.149996446346137	0	0	0	0	0	0	0	9.99999999318323	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72275791121949e-23	0	0	0	0	START_noP	0	atr2_31	atr2_31_00001
atr2_31_00002	0.000297037784668569	0	0.00218696696877374	7.87352525733548e-06	6.35446614917638e-08	0.0368503621699578	10.0019999683334	0.0301353710167989	0.0573022141141661	0	0	0	0	0	9.99998213631038	0	9.99998213631038	0	2.45000161872074e-20	0	9.99946148144281	0	0	0	9.99998213631038	0	9.99998213631038	0	2.06251199257645e-06	0	9.64257640660067	0	1.14328868054291e-05	0	3.03822263856667e-07	0	0	0	1.4604563062847e-19	10.0224824265941	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83613517485653e-08	0	9.99998213631038	0	0	0	0	0	1.21131958970733e-07	0	0	8.31412212356505e-05	9.99998213631038	0	0	0	0	3.99611806104323e-17	0	0	0	0.000854309297081001	0	0	0	9.99998213631038	0	1.21873535373015e-18	0	0	1.25177954194006e-05	4.07261451924092e-19	0	0	0	0	2.1674197289148e-06	0	0	0	0	0	1.03214933319217e-19	0	2.01487156757802e-08	0.0165475085024171	0	0	1.09026201632118e-21	0	4.44674605275272e-06	0	0	5.60658862084473e-19	0	0	0	0	0	0	0	0	0	0	0	5.42797137852359e-21	0	6.46053900426698e-18	0	0.00011727780641417	0	0	0	0	0	0	0	0.127499709716313	0	0	0.0162314574171128	0	0	0	0	9.99993125184133	9.99999729340017	0	0	0	0	0	8.76998326321927e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.80973101164442e-07	0	0	0	0	H. stevensii	0.999809999999977	atr2_31	atr2_31_00002
atr2_31_00003	0.00397383868661715	0	0.0028088124999922	2.89588528775768e-06	2.33717482722365e-08	0.0135535758340397	10.0024288280332	0.0412851723480297	0.0666577462091787	1.67211578504893e-08	0	0	0	1.7560696741318e-18	9.99997634196436	0	9.99997634196436	0	9.0111143493517e-21	0	9.99925516393282	0	0	0	9.99997634196436	0	9.99997634196436	0	2.59253805576012e-06	0	9.66641828012688	5.8209917695672e-08	4.20501968923433e-06	0	8.31319565889025e-07	0	8.64814061836217e-10	0	2.67333215271637e-19	10.0233677336786	0	0	0	0	0	0	0	0	0	4.9166437980867e-09	0	0	0	6.7533114652138e-09	0	9.99997634196436	0	0	0	8.42114748089881e-09	0	3.00691083692795e-06	0	0	0.000253251956915021	9.99997634196436	0	0	7.62544969925204e-20	0	3.30454514462975e-17	0	0	0	0.000314215252222087	0	0	0	9.99997634196436	0	1.38104783315543e-19	0	0	2.16212777175186e-05	2.44529428822822e-08	0	0	0	0	0.000140096872969241	0	0	0	0	0	0	0	2.0148715674693e-08	0.0110710494278568	0	0	0	0	9.33917041599731e-06	0	0	2.15596523171129e-18	0	0	0	0	0	0	0	0	0	0	0	9.83111616296958e-21	0	0	3.20682798457941e-18	0.000297263024525307	0	0	0	1.36223976664904e-17	0	0	0	0.276608608285784	0	0	0.0100428723812257	0	0	0	0	9.99991141917831	9.99999394867907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66232394377563e-22	0	0	0	0	0	6.8097310512585e-07	3.04285101918159e-21	0	0	3.67871117475017e-19	H. stevensii	1.99988999999995	atr2_31	atr2_31_00003
atr2_31_00004	0.00748614930828635	0	0.00303023401122532	1.06510760120294e-06	8.59613702358908e-09	0.00498500983631644	10.0024288280332	0.0453863387511918	0.0701186007376107	1.2170670734871e-06	0	0	0	0	9.99997423618702	0	9.99997423618702	0	3.31429094563173e-21	0	9.99917877086303	0	0	0	9.99997423618702	0	9.99997423618702	0	1.54952410380025e-06	0	9.67700405091053	1.02674166176493e-05	1.54660768268227e-06	0	4.69905524181789e-06	0	3.1807890829895e-10	0	2.67333215271637e-19	10.0237087848939	0	0	0	0	0	0	0	0	0	2.22089188391753e-09	0	0	0	2.48454109637953e-09	0	9.99997423618702	0	0	0	3.7701606173771e-09	0	1.71745415595998e-06	0	0	0.000343613686409897	9.99997423618702	0	0	1.29021219145948e-18	0	2.73829329827117e-17	0	0	0	0.000115568477442967	0	0	0	9.99997423618702	0	1.32862146481647e-19	0	0	2.47323664238622e-05	8.99380084858315e-09	0	0	0	0	0.000218924404472897	0	0	0	0	0	0	0	2.01487157002316e-08	0.00884090747500401	0	0	0	0	7.15061569225371e-06	0	0	2.74777332802128e-18	0	3.42253497534118e-20	0	0	0	0	0	0	0	0	0	4.07867669425396e-21	0	0	3.02250477193595e-18	0.000391140776429435	0	0	0	1.36223976664904e-17	0	0	0	0.426265451293216	0	0	0.00766145769701133	0	0	0	0	9.99990438713344	9.99999255761461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47486769922731e-19	0	0	0	0	0	6.80973105125832e-07	0	7.50270426149425e-18	3.40895349495498e-18	1.01370102534042e-17	Halobacillus_sp_H. stevensii	2.99996999999992	atr2_31	atr2_31_00004
atr2_31_00005	0.0109220624791451	0.00343588486569337	0.00321000698366807	3.93115142214817e-07	1.74949407877342e-07	0.00183348832596907	10.0024396179034	0.0468135791798029	0.0749138614086447	7.11894258558749e-07	7.24802314101657e-09	0	3.84883936384309e-08	1.86711805556446e-14	9.99997241273348	2.81602969241911e-13	9.99997241273348	3.2914959297712e-07	1.0047504451408e-08	0	9.99843204061939	1.07111634790863e-05	6.81170530639827e-30	0	9.99997241273348	3.26768817899724e-15	9.99997241273348	7.71391715068256e-08	6.27444751564649e-06	1.38788476952604e-19	9.69786402040096	5.71073452975817e-06	2.1439382072075e-05	0	4.17770799772892e-06	0	2.90115290946601e-08	6.8014954232974e-07	0	10.0241283230087	1.13526252610849e-12	0	2.01546407741329e-07	2.82108861363434e-07	3.73854945008201e-05	0	0	2.43363234536841e-13	0	6.64289714264873e-07	1.96816648714275e-07	8.62837559762286e-07	2.06840745304037e-08	9.24238123708045e-10	1.72841084225543e-08	9.99997241273331	3.17592130008793e-07	4.61194690227893e-08	3.29892916822535e-10	1.4377615927572e-09	0	8.48890796024139e-07	5.72476124417567e-07	2.04436215951874e-07	0.000370774841951191	9.99997241273348	4.46426213798536e-18	6.86579300670039e-14	1.29021219145948e-18	0	4.33013404339889e-07	4.54916645963094e-06	0	0	5.39429778716351e-05	0	1.12433853274717e-06	1.22754145052544e-06	9.99997241273348	7.99735293453862e-14	0	3.52493287476763e-07	3.70747684348437e-07	0.000716438106783335	1.26905333857346e-08	5.13714842190287e-08	5.11879272932288e-07	9.39832520848922e-07	3.03323965628192e-07	0.000228929020036964	0	2.28231228225583e-06	0	2.26463830552589e-06	0	1.64696758163834e-17	0	2.01487157010549e-08	0.00345790895200358	3.66156890878697e-22	0	3.41194703156115e-07	3.56043185728999e-07	5.19146437039715e-06	7.66319897232375e-10	8.52805528080204e-07	6.67273022490157e-18	0	0	0	0	3.65876443662429e-07	0	0	0	0	0	0	1.94347722292904e-13	6.56769023088694e-13	0	4.35096683750964e-18	0.000421156606468027	2.08835286141332e-07	0	0	1.36223976664904e-17	0	0	2.05621367191177e-08	0.575844089724792	0	0	0.00551231156773699	0	0	0	0	9.99989817213357	9.99999147880043	0	0	0	0	3.48625094087109e-13	4.8037926707122e-09	0	9.88319285368156e-14	1.62366127418631e-12	5.45684506746453e-14	2.80059285905981e-13	2.26713661684008e-13	1.99924433193472e-13	0	1.19378157137326e-12	8.90451148969148e-13	1.53348907329968e-13	5.78220803103735e-14	0	0	5.06080523830786e-15	0.000300707226234869	1.46881397726192e-13	0	1.3509010744966e-12	4.40537849936221e-13	ATRAZINE	4.00004999999989	atr2_31	atr2_31_00005
atr2_31_00006	0.0109377122036845	0.00345351842823309	0.0032832782968642	1.50516264782068e-07	2.48485205915486e-07	0.000674357634593544	10.0024428848092	0.0473303320464712	0.0768303440197514	1.70406256161704e-06	4.17708265855163e-08	0	1.44240736985424e-07	9.40168563388784e-15	9.999971642521	1.0357366858724e-13	9.999971642521	1.9285204324682e-07	4.38485038861126e-08	0	9.9981362039242	7.81189210700789e-06	2.82600407275144e-30	0	9.999971642521	0	9.999971642521	5.66024399271215e-08	3.70357089701305e-06	5.94478871891968e-09	9.70601955072799	3.12343116972591e-06	2.26638533535288e-05	1.59751977320436e-25	2.74182427099323e-06	0	4.67020909745446e-08	6.32059032288476e-06	0	10.024289745099	5.18274630005509e-09	0	1.5693002567882e-07	3.07386716301821e-07	2.95354856939633e-05	0	0	8.94922830288292e-14	0	5.11668987045255e-07	1.42584975720322e-07	1.05837788554329e-06	1.22489058891933e-07	3.44928338621762e-10	8.3712646560024e-09	9.99997164252017	1.19777420474686e-07	1.72009412989751e-08	2.26460150997093e-08	5.66505616611516e-10	0	3.74055901063102e-07	4.08091380102219e-07	2.99041823531728e-07	0.000381941556166516	9.999971642521	2.35741604536549e-18	8.05797776196333e-14	1.29021219145948e-18	0	1.0904817833508e-06	5.65207830039177e-06	0	0	2.19792887895448e-05	0	1.09302626575872e-06	1.94934528296957e-06	9.999971642521	6.31740156406759e-14	0	1.58696691680117e-07	3.98038176017782e-07	0.000988966860279967	1.57371383755367e-06	2.00319661693071e-08	1.89135631909176e-07	4.67294822711992e-07	5.21131520761479e-07	0.000232528359878224	0	9.56095953640642e-07	0	1.06081651772084e-06	0	1.20588074426655e-16	0	2.01487156999228e-08	0.00134599655265643	0	0	2.57942368492428e-06	1.97780826371398e-07	3.23631980222162e-06	7.59156180781399e-10	1.05105152762714e-06	6.71139442946307e-18	0	2.749380406484e-16	0	0	6.66668008510383e-07	0	0	0	0	0	0	7.68994194248462e-14	2.87422151874528e-13	0	2.76942272857655e-18	0.000433486817739036	1.91241840762037e-07	0	0	1.36567989215705e-17	0	0	2.06614958210914e-08	0.725681897421984	0	0	0.00466333075166657	0	0	0	0	9.99989598276471	9.9999905873192	0	0	0	0	1.31030632390847e-13	1.10828399426324e-07	0	2.40320324744103e-14	6.62923541675944e-13	2.00702955861971e-14	1.03005901327294e-13	1.66301170555408e-13	7.30441518788469e-14	0	7.26616353596534e-13	4.00447454838231e-13	5.64017804352153e-14	7.00498546793796e-14	0	0	3.70681613545016e-15	0.000419994518133714	6.34330540247203e-14	0	6.02051466921034e-13	1.61396650928048e-13	END	5.00013000000151	atr2_31	atr2_31_00006
atr2_32_00001	0	0	5.31475272764175e-05	0	0	0.0999857324567091	10	6.94448339538632e-06	2.83301002369565e-06	0	0	0	0	0	9.9999999975802	0	9.9999999975802	0	0	0	9.9999999335317	0	0	0	9.9999999975802	0	9.9999999975802	0	0	0	9.99998573245671	0	0	0	0	0	0	0	0	10.0000050434553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9999999975802	0	0	0	0	0	0	0	0	9.67921706186239e-09	9.9999999975802	0	0	0	0	0	0	0	0	3.74871684073824e-06	0	0	0	9.9999999975802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.04325801062562e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45188255927936e-08	0	0	0	0	0	0	0	0.149994954124852	0	0	0	0	0	0	0	9.99999999032078	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	START_noP	0	atr2_32	atr2_32_00001
atr2_32_00002	0	0	0.0028165868689224	0	0	0.0370619283014018	10	0.0297525387357552	0.0739231506968654	0	0	0	0	0	9.99997805681524	0	9.99997805681524	0	0	0	9.99939725442291	0	0	0	9.99997805681524	0	9.99997805681524	0	0	0	9.46180573739261	0	0	0	0	0	0	0	0	10.0310961489264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99997805681524	0	0	0	0	0	0	0	0	8.77727388963325e-05	9.99997805681524	0	0	0	0	0	0	0	0	0.000772799818694972	0	0	0	9.99997805681524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0311113785379381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000131659108344419	0	0	0	0	0	0	0	0.118881907888834	0	0	0.0260798191504974	0	0	0	0	9.99991222726111	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Halobacillus_sp	0.999809999999977	atr2_32	atr2_32_00002
atr2_32_00003	0	0.00365009153633855	0.00452142862090492	0	0	0.0136313899296846	10	0.0402536448636766	0.151011767448622	0	0	0	0	0	9.99996253531237	0	9.99996253531237	0	0	0	9.99422984892824	8.32511630317956e-05	0	0	9.99996253531237	3.490421161457e-20	9.99996253531237	0	0	0	9.10387004536235	0	0.000290728136526182	0	0	0	0	6.6831218639797e-07	0	10.0566204620052	0	7.15741678126793e-19	0	0	0.000379571089592819	0	0	0	0	0	0	0	0	0	0	9.99996253531237	0	0	0	0	0	0	0	0	0.00010137951596349	9.99996253531237	0	0	0	0	0	0	0	0	0.000285475103703683	0	0	0	9.99996253531237	2.69867861357321e-19	0	0	0	0.00474105365328193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0230069935504217	0	0	0	0	0	0	2.94788209247076e-21	1.62637839304723e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172337608348974	0	0	0	0	0	0	0	0.243342073307152	0	0	0.0516196537321793	0	0	0	0	9.99985212689099	9.9999980143586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16897145334176e-20	5.17059300144058e-20	0	0	0	0	0	0.00185045429993578	0	0	0	0	Halobacillus_sp_H. stevensii	1.99988999999995	atr2_32	atr2_32_00003
atr2_32_00004	0.00350890549458309	0.00716875092601858	0.00507537461657099	8.82665936410846e-25	2.30962576057924e-07	0.00501362988736009	10.0000025556038	0.0441005711641548	0.181794493343014	4.70516027462392e-08	0	0	1.01608777931213e-06	8.45349942634174e-17	9.999956857833	0	9.999956857833	0	5.86883131551913e-07	0	9.99176948255804	6.02136219454057e-05	0	0	9.999956857833	2.8301546636349e-19	9.999956857833	1.05399932193103e-08	0	0	9.00423057525496	0	0.000391459704215266	0	1.37866191011595e-05	0	2.10294255460286e-07	4.97543928471172e-06	8.64693485003412e-21	10.0653784019232	0	7.15741293740294e-19	0	0	0.000323264329101724	0	0	0	0	2.61210703954926e-08	1.43160135099202e-07	4.43287325864668e-08	8.8576924589641e-08	0	0	9.999956857833	8.23318788470126e-16	1.40972072245651e-10	4.95202149099679e-08	0	0	1.65365743588892e-05	1.41459094473776e-07	7.93426519968333e-06	0.000111661803910443	9.999956857833	6.31187813356182e-18	0	0	0	5.28830913380738e-06	2.92074920354973e-06	0	0	0.000109922154877328	0	3.06349222166998e-07	1.23150002485325e-05	9.999956857833	1.55559871233815e-19	8.24788210447719e-19	4.42556406692757e-08	8.2633048973608e-08	0.00703049698138319	2.02515804528719e-09	8.7163826882602e-08	0	0	5.67513836070571e-07	4.52456179682695e-06	0	1.48392599936728e-06	0	1.0726901885153e-07	0	5.54653776263064e-24	0	0	0.0125925967762906	0	0	1.54743143906117e-06	1.13622826245624e-07	8.12502673460713e-06	0	3.16036903940318e-19	1.44601311461532e-13	0	0	0	0	1.73830685138038e-05	4.7087527332704e-11	0	0	0	0	0	0	0	0	2.7594340121019e-18	0.00019141618046636	1.62333760729553e-09	0	0	0	0	0	1.49007233277583e-07	0.384578455909897	0	0	0.060383271129487	0	0	0	0	9.99983156053233	9.99999587079977	0	0	0	0	0	8.29215354778853e-08	0	0	3.00417852897607e-17	0	1.55416788852595e-22	0	0	0	2.94518697694289e-20	0	7.82829799252011e-17	0	0	0	1.6061864797114e-16	0.00293031981730132	0	0	0	8.11155648553828e-15	Halobacillus_sp	2.99996999999992	atr2_32	atr2_32_00004
atr2_32_00005	0.00356044505956549	0.0106387183070374	0.00531846683408696	3.24644833885002e-25	8.4948114620655e-08	0.00184401479064813	10.0000025556038	0.0454700203369558	0.195879144618764	4.70379715692096e-07	0	0	1.42406188858801e-06	0	9.99995421265611	0	9.99995421265611	4.71112230159555e-08	4.02956265175275e-07	0	9.99056912103457	3.9857732416347e-05	0	0	9.99995421265611	3.5055108707406e-19	9.99995421265611	1.46005349971887e-08	0	0	8.96877552599354	0	0.000310364487698718	0	2.19336567101489e-05	0	5.39862734292091e-07	6.55476032076846e-06	8.64693485003412e-21	10.0689911308763	0	7.15741293740294e-19	0	0	0.000207442785166213	0	0	0	0	1.2286861739639e-08	1.5398089128948e-07	1.03913606359156e-06	3.39018636350241e-08	0	0	9.99995421265611	0	2.52184382840138e-09	1.82135520135367e-08	0	0	1.3775687526826e-05	1.41896637543109e-07	8.92850921688176e-06	0.000114560003806784	9.99995421265611	3.1823528794874e-18	0	0	0	2.15376897840491e-05	3.89557640515787e-06	0	0	4.20245139408026e-05	0	8.55249471359689e-07	1.05551921705795e-05	9.99995421265611	6.36608694395606e-20	8.1046871497984e-19	4.67552652648616e-07	6.62981993059216e-08	0.00815111433639549	7.44853823040375e-10	3.21195421488762e-08	0	3.74272664993446e-07	2.18232809888833e-07	3.55955463395298e-06	0	6.07259614185884e-07	0	1.0233342908805e-07	0	2.83219821954964e-24	0	0	0.00629579311866743	7.95944213303124e-23	0	1.02159285506111e-06	9.4690770042716e-08	1.05627842202705e-05	7.58511056110327e-08	1.49422499569144e-19	1.45379482837891e-13	0	0	0	0	1.14963452133662e-05	1.54830259802029e-07	0	0	0	0	0	8.86674256906412e-25	0	2.4993154405954e-23	5.91445978695977e-18	0.000198174518790524	1.9673818241617e-09	0	0	0	0	0	5.4804911461484e-08	0.530963081779883	0	0	0.0639986452595269	0	0	0	0	9.99982164756325	9.9999952030613	0	0	0	0	0	5.01550586381899e-08	5.62452043504313e-27	1.5356088038067e-18	1.09697624644349e-17	0	5.58504767111933e-18	0	1.20820946669818e-17	0	2.53461432174811e-19	2.12290719442882e-23	2.89556278951275e-17	0	0	0	0	0.00356187968853052	0	0	0	2.98343325505951e-15	ATRAZINE	4.00004999999989	atr2_32	atr2_32_00005
atr2_32_00006	0.00358352071018905	0.010678304587927	0.00542624015383116	1.33248440624528e-10	3.12479504924215e-08	0.000678229271909721	10.0000025556454	0.0459520231014629	0.201765117946939	2.41926531079261e-07	5.96649751850759e-09	0	8.73206310551476e-07	0	9.99995297121818	0	9.99995297121818	1.74543203486079e-08	1.48676800847801e-07	0	9.99002519096956	2.85161678192619e-05	0	0	9.99995297121818	3.49700164652795e-19	9.99995297121818	5.33166051455175e-08	0	0	8.96135825188564	0	0.000149500144087459	0	3.49491586666246e-05	0	2.31991137619464e-07	4.27611228589859e-06	8.64734136065081e-21	10.0702158819795	0	7.15741293740294e-19	1.06727539257379e-08	3.27078520524421e-10	7.66387268315599e-05	0	2.57557753385746e-24	0	0	8.08889588195843e-09	5.68505374106865e-08	4.03186019569556e-07	4.68428303524677e-08	0	3.64370042603045e-13	9.99995297121818	0	9.38734291322407e-10	7.1449476011628e-09	0	0	8.14689120833162e-06	7.41279969862217e-08	1.02246826546211e-05	0.000116804086105513	9.99995297121818	1.60839807094651e-18	0	0	0	2.60706738105918e-05	3.39465669862498e-06	0	0	1.55214114960252e-05	0	1.57727181539273e-06	6.48911640365672e-06	9.99995297121818	2.6425550834504e-20	8.04363852760426e-19	2.6617365255945e-07	1.06817794106927e-07	0.00865777176419329	2.73957491361728e-10	1.18167691367892e-08	0	1.39268782977637e-07	9.12604745214346e-08	3.38208997125759e-06	0	2.75326571620082e-07	0	5.56789671469513e-08	0	1.22688719235448e-24	0	0	0.00278296301647719	7.95944213303124e-23	0	6.3950765123391e-07	4.12101317168798e-08	8.69037974873212e-06	3.06716889246716e-08	1.49422499569144e-19	1.45390707074206e-13	0	2.68322580995172e-19	0	0	5.91850315491545e-06	3.00295035380718e-07	0	0	0	0	0	4.60525961039896e-25	3.99648806206963e-24	1.31592725610809e-22	6.31246157273897e-17	0.00020212996781605	3.73900203348077e-09	0	0	0	0	0	2.01572652160827e-08	0.67973708923886	0	0	0.065022871356107	9.16851179513583e-34	0	0	0	9.9998170277522	9.99999485712072	0	0	0	0	0	1.06611043343038e-07	3.75780134781465e-19	5.64797444264491e-19	3.62409358029108e-18	0	7.15846318951891e-18	0	4.44379855882352e-18	0	0	1.14121109639241e-23	1.06498898623794e-17	0	0	0	0	0.0039040090875735	1.01897253686336e-23	0	2.33275471525135e-21	1.09730661603555e-15	END	5.00013000000151	atr2_32	atr2_32_00006
